Nb_Si_8_11_19_mit_B_6

08.11.2019 11:42
Zeit	Temperatur	R_Probe_1	R_Thermometer	R_Probe_2
3.900333E+1	6.017852E+0	3.129000E-2	6.975270E+0	1.057980E+5
4.000381E+1	6.111251E+0	3.134000E-2	6.955770E+0	1.057980E+5
4.100368E+1	6.144783E+0	3.142000E-2	6.948890E+0	1.057980E+5
4.200331E+1	6.184855E+0	3.140000E-2	6.940750E+0	1.057980E+5
4.300368E+1	6.200082E+0	3.144000E-2	6.937680E+0	1.057980E+5
4.400308E+1	6.211481E+0	3.140000E-2	6.935390E+0	1.057980E+5
4.500344E+1	6.221315E+0	3.140000E-2	6.933420E+0	1.057980E+5
4.600358E+1	6.014639E+0	3.124000E-2	6.975950E+0	1.057980E+5
4.700333E+1	6.229622E+0	3.136000E-2	6.931760E+0	1.057980E+5
4.800352E+1	6.244178E+0	3.132000E-2	6.928860E+0	1.057980E+5
4.900295E+1	6.234885E+0	3.146000E-2	6.930710E+0	1.057980E+5
5.000370E+1	6.235237E+0	3.126000E-2	6.930640E+0	1.057980E+5
5.100357E+1	6.235387E+0	3.141000E-2	6.930610E+0	1.057980E+5
5.200326E+1	6.238349E+0	3.136000E-2	6.930020E+0	1.057980E+5
5.300344E+1	6.231225E+0	3.158000E-2	6.931440E+0	1.057980E+5
5.400314E+1	6.241765E+0	3.151000E-2	6.929340E+0	1.057980E+5
5.500289E+1	6.257579E+0	3.153000E-2	6.926200E+0	1.057980E+5
5.600309E+1	6.381797E+0	3.162000E-2	6.901990E+0	1.057980E+5
5.700298E+1	6.480913E+0	3.148000E-2	6.883230E+0	1.057980E+5
5.800279E+1	6.532253E+0	3.157000E-2	6.873700E+0	1.057980E+5
5.900283E+1	6.567388E+0	3.158000E-2	6.867250E+0	1.057980E+5
6.000306E+1	6.590161E+0	3.153000E-2	6.863100E+0	1.057980E+5
6.100331E+1	6.616389E+0	3.157000E-2	6.858350E+0	1.057980E+5
6.200280E+1	6.618550E+0	3.161000E-2	6.857960E+0	1.057980E+5
6.300342E+1	6.620768E+0	3.168000E-2	6.857560E+0	1.057980E+5
6.400287E+1	6.625152E+0	3.163000E-2	6.856770E+0	1.057980E+5
6.500322E+1	6.629985E+0	3.165000E-2	6.855900E+0	1.057980E+5
6.600315E+1	6.627929E+0	3.167000E-2	6.856270E+0	1.057980E+5
6.700263E+1	6.632488E+0	3.168000E-2	6.855450E+0	1.057980E+5
6.800276E+1	6.632655E+0	3.170000E-2	6.855420E+0	1.057980E+5
6.900279E+1	6.631097E+0	3.166000E-2	6.855700E+0	1.057980E+5
7.000314E+1	6.643573E+0	3.171000E-2	6.853460E+0	1.057980E+5
7.100284E+1	6.770458E+0	3.187000E-2	6.831070E+0	1.057980E+5
7.200261E+1	6.876848E+0	3.181000E-2	6.812830E+0	1.057980E+5
7.300336E+1	6.931334E+0	3.193000E-2	6.803670E+0	1.057980E+5
7.400373E+1	6.971646E+0	3.174000E-2	6.796970E+0	1.057980E+5
7.500431E+1	7.005763E+0	3.174000E-2	6.791350E+0	1.057980E+5
7.600463E+1	7.016810E+0	3.195000E-2	6.789540E+0	1.057980E+5
7.700488E+1	7.027580E+0	3.193000E-2	6.787780E+0	1.057980E+5
7.800449E+1	7.030400E+0	3.185000E-2	6.787320E+0	1.057980E+5
7.900469E+1	7.044525E+0	3.192000E-2	6.785020E+0	1.057980E+5
8.000501E+1	7.045325E+0	3.194000E-2	6.784890E+0	1.057980E+5
8.100496E+1	7.054873E+0	3.193000E-2	6.783340E+0	1.057980E+5
8.200476E+1	7.056970E+0	3.206000E-2	6.783000E+0	1.057980E+5
8.300489E+1	7.053455E+0	3.193000E-2	6.783570E+0	1.057980E+5
8.400454E+1	7.060550E+0	3.208000E-2	6.782420E+0	1.057980E+5
8.500478E+1	7.106308E+0	3.215000E-2	6.775050E+0	1.057980E+5
8.600484E+1	7.148904E+0	3.196000E-2	6.768260E+0	1.057980E+5
8.700458E+1	7.172549E+0	3.203000E-2	6.764520E+0	1.057980E+5
8.800457E+1	7.187664E+0	3.200000E-2	6.762140E+0	1.057980E+5
8.900481E+1	7.202577E+0	3.209000E-2	6.759800E+0	1.057980E+5
9.000456E+1	7.213315E+0	3.212000E-2	6.758120E+0	1.057980E+5
9.100406E+1	7.220297E+0	3.219000E-2	6.757030E+0	1.057980E+5
9.200429E+1	7.225107E+0	3.218000E-2	6.756280E+0	1.057980E+5
9.300491E+1	7.228767E+0	3.218000E-2	6.755710E+0	1.057980E+5
9.400479E+1	7.224786E+0	3.209000E-2	6.756330E+0	1.057980E+5
9.500425E+1	7.233394E+0	3.244000E-2	6.754990E+0	1.057980E+5
9.600424E+1	7.279741E+0	3.252000E-2	6.747820E+0	1.057980E+5
9.700455E+1	7.324615E+0	3.244000E-2	6.740950E+0	1.057980E+5
9.800411E+1	7.350957E+0	3.253000E-2	6.736950E+0	1.057980E+5
9.900422E+1	7.370352E+0	3.268000E-2	6.734020E+0	1.057980E+5
1.000045E+2	7.377190E+0	3.258000E-2	6.732990E+0	1.057980E+5
1.010044E+2	7.392099E+0	3.305000E-2	6.730750E+0	1.057980E+5
1.020046E+2	7.394833E+0	3.309000E-2	6.730340E+0	1.057980E+5
1.030045E+2	7.396835E+0	3.326000E-2	6.730040E+0	1.057980E+5
1.040040E+2	7.402645E+0	3.312000E-2	6.729170E+0	1.057980E+5
1.050048E+2	7.405386E+0	3.318000E-2	6.728760E+0	1.057980E+5
1.060054E+2	7.400640E+0	3.328000E-2	6.729470E+0	1.057980E+5
1.070055E+2	7.410671E+0	3.332000E-2	6.727970E+0	1.057980E+5
1.080048E+2	7.410738E+0	3.474000E-2	6.727960E+0	1.057980E+5
1.090056E+2	7.414087E+0	3.654000E-2	6.727460E+0	1.057980E+5
1.100062E+2	7.456971E+0	3.764000E-2	6.721090E+0	1.057980E+5
1.110062E+2	7.503072E+0	3.824000E-2	6.714310E+0	1.057980E+5
1.120061E+2	7.529944E+0	3.849000E-2	6.710390E+0	1.057980E+5
1.130063E+2	7.544681E+0	3.882000E-2	6.708250E+0	1.057980E+5
1.140058E+2	7.558083E+0	3.905000E-2	6.706310E+0	1.057980E+5
1.150057E+2	7.566115E+0	3.905000E-2	6.705150E+0	1.057980E+5
1.160061E+2	7.574023E+0	3.907000E-2	6.704010E+0	1.057980E+5
1.170058E+2	7.580971E+0	3.924000E-2	6.703010E+0	1.057980E+5
1.180057E+2	7.586398E+0	3.939000E-2	6.702230E+0	1.057980E+5
1.190063E+2	7.586537E+0	3.978000E-2	6.702210E+0	1.057980E+5
1.200059E+2	7.594759E+0	4.067000E-2	6.701030E+0	1.057980E+5
1.210058E+2	7.635321E+0	4.160000E-2	6.695240E+0	1.057980E+5
1.220062E+2	7.678730E+0	4.186000E-2	6.689100E+0	1.057980E+5
1.230059E+2	7.703445E+0	4.214000E-2	6.685630E+0	1.057980E+5
1.240056E+2	7.730878E+0	4.219000E-2	6.681800E+0	1.057980E+5
1.250056E+2	7.735981E+0	4.229000E-2	6.681090E+0	1.057980E+5
1.260054E+2	7.749089E+0	4.229000E-2	6.679270E+0	1.057980E+5
1.270056E+2	7.759125E+0	4.236000E-2	6.677880E+0	1.057980E+5
1.280060E+2	7.761077E+0	4.255000E-2	6.677610E+0	1.057980E+5
1.290060E+2	7.770124E+0	4.276000E-2	6.676360E+0	1.057980E+5
1.300054E+2	7.808534E+0	4.286000E-2	6.671080E+0	1.057980E+5
1.310057E+2	7.855591E+0	4.288000E-2	6.664670E+0	1.057980E+5
1.320055E+2	7.884082E+0	4.295000E-2	6.660820E+0	1.057980E+5
1.330059E+2	7.906700E+0	4.294000E-2	6.657780E+0	1.057980E+5
1.340060E+2	7.922388E+0	4.303000E-2	6.655680E+0	1.057980E+5
1.350058E+2	7.931301E+0	4.289000E-2	6.654490E+0	1.057980E+5
1.360058E+2	7.940230E+0	4.299000E-2	6.653300E+0	1.057980E+5
1.370055E+2	7.948499E+0	4.288000E-2	6.652200E+0	1.057980E+5
1.380058E+2	7.952413E+0	4.304000E-2	6.651680E+0	1.057980E+5
1.390054E+2	7.960402E+0	4.334000E-2	6.650620E+0	1.057980E+5
1.400053E+2	8.000165E+0	4.361000E-2	6.645370E+0	1.057980E+5
1.410055E+2	8.046245E+0	4.364000E-2	6.639340E+0	1.057980E+5
1.420056E+2	8.071419E+0	4.379000E-2	6.636070E+0	1.057980E+5
1.430058E+2	8.094629E+0	4.354000E-2	6.633070E+0	1.057980E+5
1.440054E+2	8.114290E+0	4.361000E-2	6.630540E+0	1.057980E+5
1.450064E+2	8.122082E+0	4.358000E-2	6.629540E+0	1.057980E+5
1.460072E+2	8.129888E+0	4.371000E-2	6.628540E+0	1.057980E+5
1.470072E+2	8.137158E+0	4.366000E-2	6.627610E+0	1.057980E+5
1.480074E+2	8.140210E+0	4.364000E-2	6.627220E+0	1.057980E+5
1.490074E+2	8.148750E+0	4.375000E-2	6.626130E+0	1.057980E+5
1.500071E+2	8.144439E+0	4.379000E-2	6.626680E+0	1.057980E+5
1.510072E+2	8.162728E+0	4.389000E-2	6.624350E+0	1.057980E+5
1.520075E+2	8.206489E+0	4.384000E-2	6.618810E+0	1.057980E+5
1.530070E+2	8.235934E+0	4.403000E-2	6.615110E+0	1.057980E+5
1.540069E+2	8.268285E+0	4.398000E-2	6.611070E+0	1.057980E+5
1.550071E+2	8.285668E+0	4.385000E-2	6.608910E+0	1.057980E+5
1.560070E+2	8.296725E+0	4.401000E-2	6.607540E+0	1.057980E+5
1.570070E+2	8.310642E+0	4.397000E-2	6.605820E+0	1.057980E+5
1.580069E+2	8.326141E+0	4.401000E-2	6.603910E+0	1.057980E+5
1.590069E+2	8.372764E+0	4.412000E-2	6.598200E+0	1.057980E+5
1.600070E+2	8.416015E+0	4.402000E-2	6.592950E+0	1.057980E+5
1.610069E+2	8.472003E+0	4.410000E-2	6.586220E+0	1.057980E+5
1.620069E+2	8.466736E+0	4.411000E-2	6.586850E+0	1.057980E+5
1.630070E+2	8.488090E+0	4.408000E-2	6.584300E+0	1.057980E+5
1.640068E+2	8.503301E+0	4.417000E-2	6.582490E+0	1.057980E+5
1.650068E+2	8.507005E+0	4.436000E-2	6.582050E+0	1.057980E+5
1.660069E+2	8.518557E+0	4.437000E-2	6.580680E+0	1.057980E+5
1.670074E+2	8.523540E+0	4.429000E-2	6.580090E+0	1.057980E+5
1.680068E+2	8.532589E+0	4.419000E-2	6.579020E+0	1.057980E+5
1.690072E+2	8.534028E+0	4.439000E-2	6.578850E+0	1.057980E+5
1.700071E+2	8.571844E+0	4.425000E-2	6.574400E+0	1.057980E+5
1.710071E+2	8.613721E+0	4.426000E-2	6.569510E+0	1.057980E+5
1.720067E+2	8.646585E+0	4.444000E-2	6.565700E+0	1.057980E+5
1.730067E+2	8.668523E+0	4.410000E-2	6.563170E+0	1.057980E+5
1.740066E+2	8.681312E+0	4.435000E-2	6.561700E+0	1.057980E+5
1.750066E+2	8.702871E+0	4.413000E-2	6.559230E+0	1.057980E+5
1.760066E+2	8.687325E+0	4.403000E-2	6.561010E+0	1.057980E+5
1.770066E+2	8.715919E+0	4.439000E-2	6.557740E+0	1.057980E+5
1.780067E+2	8.751903E+0	4.422000E-2	6.553650E+0	1.057980E+5
1.790067E+2	8.803178E+0	4.424000E-2	6.547870E+0	1.057980E+5
1.800065E+2	8.831331E+0	4.435000E-2	6.544720E+0	1.057980E+5
1.810065E+2	8.864320E+0	4.426000E-2	6.541050E+0	1.057980E+5
1.820063E+2	8.872622E+0	4.413000E-2	6.540130E+0	1.057980E+5
1.830065E+2	8.899420E+0	4.441000E-2	6.537170E+0	1.057980E+5
1.840065E+2	8.908594E+0	4.429000E-2	6.536160E+0	1.057980E+5
1.850064E+2	8.916965E+0	4.427000E-2	6.535240E+0	1.057980E+5
1.860064E+2	8.921610E+0	4.428000E-2	6.534730E+0	1.057980E+5
1.870081E+2	8.923069E+0	4.417000E-2	6.534570E+0	1.057980E+5
1.880074E+2	8.930823E+0	4.439000E-2	6.533720E+0	1.057980E+5
1.890075E+2	8.930640E+0	4.416000E-2	6.533740E+0	1.057980E+5
1.900073E+2	8.941057E+0	4.429000E-2	6.532600E+0	1.057980E+5
1.910074E+2	8.940782E+0	4.414000E-2	6.532630E+0	1.057980E+5
1.920074E+2	9.016301E+0	4.425000E-2	6.524430E+0	1.057980E+5
1.930071E+2	9.117196E+0	4.413000E-2	6.513650E+0	1.057980E+5
1.940073E+2	9.190507E+0	4.408000E-2	6.505940E+0	1.057980E+5
1.950072E+2	9.254137E+0	4.396000E-2	6.499330E+0	1.057980E+5
1.960073E+2	9.291534E+0	4.418000E-2	6.495480E+0	1.057980E+5
1.970080E+2	9.328004E+0	4.423000E-2	6.491750E+0	1.057980E+5
1.980089E+2	9.356325E+0	4.425000E-2	6.488870E+0	1.057980E+5
1.990091E+2	9.375384E+0	4.426000E-2	6.486940E+0	1.057980E+5
2.000094E+2	9.394407E+0	4.402000E-2	6.485020E+0	1.057980E+5
2.010098E+2	9.402153E+0	4.436000E-2	6.484240E+0	1.057980E+5
2.020093E+2	9.409811E+0	4.418000E-2	6.483470E+0	1.057980E+5
2.030092E+2	9.425356E+0	4.418000E-2	6.481910E+0	1.057980E+5
2.040092E+2	9.498968E+0	4.414000E-2	6.474580E+0	1.057980E+5
2.050096E+2	9.601858E+0	4.408000E-2	6.464490E+0	1.057980E+5
2.060092E+2	9.683182E+0	4.403000E-2	6.456640E+0	1.057980E+5
2.070097E+2	9.742629E+0	4.417000E-2	6.450970E+0	1.057980E+5
2.080091E+2	9.785671E+0	4.430000E-2	6.446900E+0	1.057980E+5
2.090089E+2	9.822723E+0	4.409000E-2	6.443420E+0	1.057980E+5
2.100094E+2	9.854097E+0	4.419000E-2	6.440490E+0	1.057980E+5
2.110094E+2	9.878087E+0	4.429000E-2	6.438260E+0	1.057980E+5
2.120095E+2	9.896331E+0	4.426000E-2	6.436570E+0	1.057980E+5
2.130091E+2	9.915173E+0	4.417000E-2	6.434830E+0	1.057980E+5
2.140094E+2	9.928745E+0	4.422000E-2	6.433580E+0	1.057980E+5
2.150088E+2	9.938210E+0	4.420000E-2	6.432710E+0	1.057980E+5
2.160096E+2	9.943329E+0	4.431000E-2	6.432240E+0	1.057980E+5
2.170091E+2	9.951397E+0	4.427000E-2	6.431500E+0	1.057980E+5
2.180090E+2	9.951616E+0	4.432000E-2	6.431480E+0	1.057980E+5
2.190092E+2	9.956746E+0	4.428000E-2	6.431010E+0	1.057980E+5
2.200088E+2	9.961334E+0	4.425000E-2	6.430590E+0	1.057980E+5
2.210088E+2	9.961990E+0	4.426000E-2	6.430530E+0	1.057980E+5
2.220086E+2	9.965598E+0	4.434000E-2	6.430200E+0	1.057980E+5
2.230091E+2	9.970083E+0	4.435000E-2	6.429790E+0	1.057980E+5
2.240088E+2	9.971287E+0	4.434000E-2	6.429680E+0	1.057980E+5
2.250095E+2	9.976982E+0	4.431000E-2	6.429160E+0	1.057980E+5
2.260098E+2	9.969208E+0	4.428000E-2	6.429870E+0	1.057980E+5
2.270098E+2	9.983121E+0	4.435000E-2	6.428600E+0	1.057980E+5
2.280103E+2	9.977092E+0	4.429000E-2	6.429150E+0	1.057980E+5
2.290103E+2	9.973149E+0	4.407000E-2	6.429510E+0	1.057980E+5
2.300104E+2	9.976763E+0	4.424000E-2	6.429180E+0	1.057980E+5
2.310113E+2	9.913004E+0	4.406000E-2	6.435030E+0	1.057980E+5
2.320111E+2	9.820801E+0	4.432000E-2	6.443600E+0	1.057980E+5
2.330106E+2	9.742313E+0	4.415000E-2	6.451000E+0	1.057980E+5
2.340108E+2	9.679532E+0	4.413000E-2	6.456990E+0	1.057980E+5
2.350108E+2	9.639324E+0	4.419000E-2	6.460860E+0	1.057980E+5
2.360111E+2	9.595175E+0	4.414000E-2	6.465140E+0	1.057980E+5
2.370121E+2	9.565245E+0	4.435000E-2	6.468060E+0	1.057980E+5
2.380117E+2	9.546668E+0	4.433000E-2	6.469880E+0	1.057980E+5
2.390118E+2	9.527643E+0	4.450000E-2	6.471750E+0	1.057980E+5
2.400117E+2	9.512528E+0	4.432000E-2	6.473240E+0	1.057980E+5
2.410115E+2	9.502709E+0	4.442000E-2	6.474210E+0	1.057980E+5
2.420119E+2	9.495937E+0	4.433000E-2	6.474880E+0	1.057980E+5
2.430115E+2	9.483827E+0	4.442000E-2	6.476080E+0	1.057980E+5
2.440121E+2	9.484130E+0	4.432000E-2	6.476050E+0	1.057980E+5
2.450125E+2	9.477480E+0	4.437000E-2	6.476710E+0	1.057980E+5
2.460124E+2	9.471743E+0	4.437000E-2	6.477280E+0	1.057980E+5
2.470123E+2	9.466113E+0	4.433000E-2	6.477840E+0	1.057980E+5
2.480124E+2	9.461894E+0	4.440000E-2	6.478260E+0	1.057980E+5
2.490124E+2	9.468224E+0	4.433000E-2	6.477630E+0	1.057980E+5
2.500127E+2	9.454668E+0	4.446000E-2	6.478980E+0	1.057980E+5
2.510128E+2	9.388257E+0	4.453000E-2	6.485640E+0	1.057980E+5
2.520123E+2	9.287832E+0	4.445000E-2	6.495860E+0	1.057980E+5
2.530120E+2	9.211989E+0	4.450000E-2	6.503700E+0	1.057980E+5
2.540122E+2	9.151496E+0	4.443000E-2	6.510030E+0	1.057980E+5
2.550129E+2	9.105401E+0	4.432000E-2	6.514900E+0	1.057980E+5
2.560133E+2	9.071666E+0	4.430000E-2	6.518490E+0	1.057980E+5
2.570133E+2	9.042422E+0	4.455000E-2	6.521620E+0	1.057980E+5
2.580134E+2	9.011295E+0	4.440000E-2	6.524970E+0	1.057980E+5
2.590129E+2	9.010647E+0	4.447000E-2	6.525040E+0	1.057980E+5
2.600131E+2	8.983293E+0	4.447000E-2	6.528000E+0	1.057980E+5
2.610131E+2	8.985875E+0	4.451000E-2	6.527720E+0	1.057980E+5
2.620130E+2	8.970128E+0	4.437000E-2	6.529430E+0	1.057980E+5
2.630130E+2	8.933105E+0	4.449000E-2	6.533470E+0	1.057980E+5
2.640135E+2	8.879851E+0	4.455000E-2	6.539330E+0	1.057980E+5
2.650135E+2	8.855941E+0	4.433000E-2	6.541980E+0	1.057980E+5
2.660131E+2	8.840928E+0	4.442000E-2	6.543650E+0	1.057980E+5
2.670127E+2	8.809421E+0	4.466000E-2	6.547170E+0	1.057980E+5
2.680128E+2	8.829270E+0	4.430000E-2	6.544950E+0	1.057980E+5
2.690132E+2	8.779608E+0	4.429000E-2	6.550520E+0	1.057980E+5
2.700128E+2	8.776591E+0	4.433000E-2	6.550860E+0	1.057980E+5
2.710130E+2	8.764631E+0	4.453000E-2	6.552210E+0	1.057980E+5
2.720132E+2	8.757645E+0	4.427000E-2	6.553000E+0	1.057980E+5
2.730128E+2	8.757645E+0	4.443000E-2	6.553000E+0	1.057980E+5
2.740127E+2	8.747491E+0	4.440000E-2	6.554150E+0	1.057980E+5
2.750133E+2	8.719077E+0	4.429000E-2	6.557380E+0	1.057980E+5
2.760125E+2	8.674087E+0	4.448000E-2	6.562530E+0	1.057980E+5
2.770126E+2	8.639062E+0	4.427000E-2	6.566570E+0	1.057980E+5
2.780131E+2	8.615527E+0	4.421000E-2	6.569300E+0	1.057980E+5
2.790127E+2	8.602641E+0	4.414000E-2	6.570800E+0	1.057980E+5
2.800129E+2	8.585509E+0	4.431000E-2	6.572800E+0	1.057980E+5
2.810129E+2	8.578758E+0	4.423000E-2	6.573590E+0	1.057980E+5
2.820131E+2	8.564174E+0	4.426000E-2	6.575300E+0	1.057980E+5
2.830133E+2	8.562641E+0	4.443000E-2	6.575480E+0	1.057980E+5
2.840124E+2	8.554474E+0	4.434000E-2	6.576440E+0	1.057980E+5
2.850127E+2	8.553879E+0	4.430000E-2	6.576510E+0	1.057980E+5
2.860136E+2	8.547084E+0	4.438000E-2	6.577310E+0	1.057980E+5
2.870139E+2	8.547678E+0	4.446000E-2	6.577240E+0	1.057980E+5
2.880134E+2	8.548272E+0	4.449000E-2	6.577170E+0	1.057980E+5
2.890135E+2	8.550395E+0	4.450000E-2	6.576920E+0	1.057980E+5
2.900135E+2	8.544538E+0	4.435000E-2	6.577610E+0	1.057980E+5
2.910137E+2	8.546405E+0	4.439000E-2	6.577390E+0	1.057980E+5
2.920138E+2	8.512146E+0	4.435000E-2	6.581440E+0	1.057980E+5
2.930137E+2	8.467572E+0	4.432000E-2	6.586750E+0	1.057980E+5
2.940138E+2	8.440231E+0	4.443000E-2	6.590030E+0	1.057980E+5
2.950134E+2	8.411715E+0	4.438000E-2	6.593470E+0	1.057980E+5
2.960135E+2	8.398753E+0	4.420000E-2	6.595040E+0	1.057980E+5
2.970139E+2	8.386400E+0	4.427000E-2	6.596540E+0	1.057980E+5
2.980134E+2	8.375144E+0	4.427000E-2	6.597910E+0	1.057980E+5
2.990133E+2	8.368336E+0	4.417000E-2	6.598740E+0	1.057980E+5
3.000133E+2	8.366124E+0	4.452000E-2	6.599010E+0	1.057980E+5
3.010132E+2	8.360720E+0	4.438000E-2	6.599670E+0	1.057980E+5
3.020132E+2	8.359902E+0	4.436000E-2	6.599770E+0	1.057980E+5
3.030134E+2	8.355240E+0	4.436000E-2	6.600340E+0	1.057980E+5
3.040135E+2	8.354504E+0	4.436000E-2	6.600430E+0	1.057980E+5
3.050135E+2	8.353769E+0	4.445000E-2	6.600520E+0	1.057980E+5
3.060132E+2	8.352053E+0	4.446000E-2	6.600730E+0	1.057980E+5
3.070132E+2	8.352216E+0	4.451000E-2	6.600710E+0	1.057980E+5
3.080134E+2	8.349521E+0	4.435000E-2	6.601040E+0	1.057980E+5
3.090134E+2	8.348949E+0	4.438000E-2	6.601110E+0	1.057980E+5
3.100134E+2	8.348868E+0	4.455000E-2	6.601120E+0	1.057980E+5
3.110133E+2	8.349031E+0	4.435000E-2	6.601100E+0	1.057980E+5
3.120130E+2	8.342993E+0	4.407000E-2	6.601840E+0	1.057980E+5
3.130130E+2	8.309426E+0	4.435000E-2	6.605970E+0	1.057980E+5
3.140133E+2	8.266919E+0	4.426000E-2	6.611240E+0	1.057980E+5
3.150134E+2	8.236413E+0	4.401000E-2	6.615050E+0	1.057980E+5
3.160131E+2	8.214748E+0	4.420000E-2	6.617770E+0	1.057980E+5
3.170131E+2	8.203079E+0	4.386000E-2	6.619240E+0	1.057980E+5
3.180131E+2	8.190883E+0	4.424000E-2	6.620780E+0	1.057980E+5
3.190133E+2	8.179665E+0	4.384000E-2	6.622200E+0	1.057980E+5
3.200128E+2	8.170914E+0	4.378000E-2	6.623310E+0	1.057980E+5
3.210130E+2	8.132779E+0	4.358000E-2	6.628170E+0	1.057980E+5
3.220128E+2	8.087422E+0	4.359000E-2	6.634000E+0	1.057980E+5
3.230135E+2	8.054929E+0	4.348000E-2	6.638210E+0	1.057980E+5
3.240135E+2	8.027699E+0	4.339000E-2	6.641760E+0	1.057980E+5
3.250135E+2	8.013264E+0	4.317000E-2	6.643650E+0	1.057980E+5
3.260142E+2	7.998948E+0	4.332000E-2	6.645530E+0	1.057980E+5
3.270137E+2	7.989377E+0	4.331000E-2	6.646790E+0	1.057980E+5
3.280137E+2	7.983462E+0	4.308000E-2	6.647570E+0	1.057980E+5
3.290137E+2	7.976646E+0	4.318000E-2	6.648470E+0	1.057980E+5
3.300135E+2	7.974300E+0	4.326000E-2	6.648780E+0	1.057980E+5
3.310138E+2	7.974376E+0	4.318000E-2	6.648770E+0	1.057980E+5
3.320136E+2	7.971049E+0	4.294000E-2	6.649210E+0	1.057980E+5
3.330134E+2	7.928528E+0	4.284000E-2	6.654860E+0	1.057980E+5
3.340142E+2	7.884601E+0	4.273000E-2	6.660750E+0	1.057980E+5
3.350135E+2	7.855074E+0	4.253000E-2	6.664740E+0	1.057980E+5
3.360135E+2	7.832481E+0	4.276000E-2	6.667810E+0	1.057980E+5
3.370136E+2	7.816356E+0	4.267000E-2	6.670010E+0	1.057980E+5
3.380142E+2	7.806416E+0	4.245000E-2	6.671370E+0	1.057980E+5
3.390135E+2	7.799485E+0	4.234000E-2	6.672320E+0	1.057980E+5
3.400134E+2	7.790017E+0	4.257000E-2	6.673620E+0	1.057980E+5
3.410135E+2	7.790162E+0	4.249000E-2	6.673600E+0	1.057980E+5
3.420134E+2	7.787180E+0	4.232000E-2	6.674010E+0	1.057980E+5
3.430135E+2	7.785944E+0	4.248000E-2	6.674180E+0	1.057980E+5
3.440134E+2	7.780713E+0	4.230000E-2	6.674900E+0	1.057980E+5
3.450132E+2	7.782384E+0	4.244000E-2	6.674670E+0	1.057980E+5
