Nb_Si_8_11_19_mit_B_7

08.11.2019 11:49
Zeit	Temperatur	R_Probe_1	R_Thermometer	R_Probe_2
9.000516E+1	7.729370E+0	4.298000E-2	6.682010E+0	1.057980E+5
9.100488E+1	7.752263E+0	4.300000E-2	6.678830E+0	1.057980E+5
9.200501E+1	7.746782E+0	4.329000E-2	6.679590E+0	1.057980E+5
9.300461E+1	7.767227E+0	4.316000E-2	6.676760E+0	1.057980E+5
9.400452E+1	7.797881E+0	4.329000E-2	6.672540E+0	1.057980E+5
9.500503E+1	7.816429E+0	4.355000E-2	6.670000E+0	1.057980E+5
9.600464E+1	7.855222E+0	4.346000E-2	6.664720E+0	1.057980E+5
9.700463E+1	7.903494E+0	4.357000E-2	6.658210E+0	1.057980E+5
9.800568E+1	7.930551E+0	4.391000E-2	6.654590E+0	1.057980E+5
9.900556E+1	7.914164E+0	4.379000E-2	6.656780E+0	1.057980E+5
1.000054E+2	7.985206E+0	4.388000E-2	6.647340E+0	1.057980E+5
1.010053E+2	8.026781E+0	4.386000E-2	6.641880E+0	1.057980E+5
1.020054E+2	8.063475E+0	4.396000E-2	6.637100E+0	1.057980E+5
1.030055E+2	8.078525E+0	4.385000E-2	6.635150E+0	1.057980E+5
1.040058E+2	8.093233E+0	4.396000E-2	6.633250E+0	1.057980E+5
1.050054E+2	8.118496E+0	4.408000E-2	6.630000E+0	1.057980E+5
1.060059E+2	8.134342E+0	4.422000E-2	6.627970E+0	1.057980E+5
1.070054E+2	8.211490E+0	4.420000E-2	6.618180E+0	1.057980E+5
1.080059E+2	8.221349E+0	4.413000E-2	6.616940E+0	1.057980E+5
1.090055E+2	8.256329E+0	4.428000E-2	6.612560E+0	1.057980E+5
1.100056E+2	8.283411E+0	4.422000E-2	6.609190E+0	1.057980E+5
1.110052E+2	8.306187E+0	4.413000E-2	6.606370E+0	1.057980E+5
1.120052E+2	8.279786E+0	4.426000E-2	6.609640E+0	1.057980E+5
1.130051E+2	8.420485E+0	4.423000E-2	6.592410E+0	1.057980E+5
1.140052E+2	8.523202E+0	4.426000E-2	6.580130E+0	1.057980E+5
1.150053E+2	8.549886E+0	4.442000E-2	6.576980E+0	1.057980E+5
1.160054E+2	8.571077E+0	4.439000E-2	6.574490E+0	1.057980E+5
1.170052E+2	8.629394E+0	4.425000E-2	6.567690E+0	1.057980E+5
1.180051E+2	8.682183E+0	4.435000E-2	6.561600E+0	1.057980E+5
1.190055E+2	8.748814E+0	4.431000E-2	6.554000E+0	1.057980E+5
1.200054E+2	8.791157E+0	4.419000E-2	6.549220E+0	1.057980E+5
1.210053E+2	8.835006E+0	4.445000E-2	6.544310E+0	1.057980E+5
1.220051E+2	8.850812E+0	4.454000E-2	6.542550E+0	1.057980E+5
1.230058E+2	8.877230E+0	4.434000E-2	6.539620E+0	1.057980E+5
1.240060E+2	8.899510E+0	4.448000E-2	6.537160E+0	1.057980E+5
1.250060E+2	8.997600E+0	4.438000E-2	6.526450E+0	1.057980E+5
1.260059E+2	8.932375E+0	4.431000E-2	6.533550E+0	1.057980E+5
1.270060E+2	9.205171E+0	4.429000E-2	6.504410E+0	1.057980E+5
1.280062E+2	9.187062E+0	4.434000E-2	6.506300E+0	1.057980E+5
1.290059E+2	9.245334E+0	4.435000E-2	6.500240E+0	1.057980E+5
1.300059E+2	9.292022E+0	4.439000E-2	6.495430E+0	1.057980E+5
1.310059E+2	9.325160E+0	4.437000E-2	6.492040E+0	1.057980E+5
1.320060E+2	9.344311E+0	4.433000E-2	6.490090E+0	1.057980E+5
1.330058E+2	9.368958E+0	4.423000E-2	6.487590E+0	1.057980E+5
1.340056E+2	9.391728E+0	4.432000E-2	6.485290E+0	1.057980E+5
1.350059E+2	9.474863E+0	4.435000E-2	6.476970E+0	1.057980E+5
1.360058E+2	9.578551E+0	4.427000E-2	6.466760E+0	1.057980E+5
1.370058E+2	9.662667E+0	4.439000E-2	6.458610E+0	1.057980E+5
1.380060E+2	9.734836E+0	4.442000E-2	6.451710E+0	1.057980E+5
1.390057E+2	9.773584E+0	4.423000E-2	6.448040E+0	1.057980E+5
1.400058E+2	9.824218E+0	4.426000E-2	6.443280E+0	1.057980E+5
1.410061E+2	9.848195E+0	4.435000E-2	6.441040E+0	1.057980E+5
1.420057E+2	9.873346E+0	4.434000E-2	6.438700E+0	1.057980E+5
1.430062E+2	9.887580E+0	4.443000E-2	6.437380E+0	1.057980E+5
1.440056E+2	9.906286E+0	4.437000E-2	6.435650E+0	1.057980E+5
1.450054E+2	9.923747E+0	4.427000E-2	6.434040E+0	1.057980E+5
1.460056E+2	9.933530E+0	4.450000E-2	6.433140E+0	1.057980E+5
1.470057E+2	9.937448E+0	4.427000E-2	6.432780E+0	1.057980E+5
1.480056E+2	9.946380E+0	4.427000E-2	6.431960E+0	1.057980E+5
1.490057E+2	9.951834E+0	4.433000E-2	6.431460E+0	1.057980E+5
1.500055E+2	9.955872E+0	4.442000E-2	6.431090E+0	1.057980E+5
1.510062E+2	9.953580E+0	4.446000E-2	6.431300E+0	1.057980E+5
1.520073E+2	9.898602E+0	4.444000E-2	6.436360E+0	1.057980E+5
1.530083E+2	9.803742E+0	4.443000E-2	6.445200E+0	1.057980E+5
1.540086E+2	9.733048E+0	4.443000E-2	6.451880E+0	1.057980E+5
1.550086E+2	9.673697E+0	4.446000E-2	6.457550E+0	1.057980E+5
1.560085E+2	9.629082E+0	4.452000E-2	6.461850E+0	1.057980E+5
1.570086E+2	9.588910E+0	4.438000E-2	6.465750E+0	1.057980E+5
1.580089E+2	9.561770E+0	4.436000E-2	6.468400E+0	1.057980E+5
1.590086E+2	9.537097E+0	4.430000E-2	6.470820E+0	1.057980E+5
1.600085E+2	9.522972E+0	4.433000E-2	6.472210E+0	1.057980E+5
1.610084E+2	9.507060E+0	4.426000E-2	6.473780E+0	1.057980E+5
1.620083E+2	9.494826E+0	4.434000E-2	6.474990E+0	1.057980E+5
1.630087E+2	9.493614E+0	4.425000E-2	6.475110E+0	1.057980E+5
1.640083E+2	9.481106E+0	4.426000E-2	6.476350E+0	1.057980E+5
1.650088E+2	9.399173E+0	4.430000E-2	6.484540E+0	1.057980E+5
1.660082E+2	9.304902E+0	4.428000E-2	6.494110E+0	1.057980E+5
1.670087E+2	9.223050E+0	4.427000E-2	6.502550E+0	1.057980E+5
1.680081E+2	9.157678E+0	4.438000E-2	6.509380E+0	1.057980E+5
1.690088E+2	9.113985E+0	4.436000E-2	6.513990E+0	1.057980E+5
1.700086E+2	9.065113E+0	4.418000E-2	6.519190E+0	1.057980E+5
1.710087E+2	9.041397E+0	4.432000E-2	6.521730E+0	1.057980E+5
1.720088E+2	9.018156E+0	4.441000E-2	6.524230E+0	1.057980E+5
1.730082E+2	9.003148E+0	4.453000E-2	6.525850E+0	1.057980E+5
1.740081E+2	8.906685E+0	4.437000E-2	6.536370E+0	1.057980E+5
1.750081E+2	8.796140E+0	4.455000E-2	6.548660E+0	1.057980E+5
1.760081E+2	8.714253E+0	4.450000E-2	6.557930E+0	1.057980E+5
1.770079E+2	8.642779E+0	4.449000E-2	6.566140E+0	1.057980E+5
1.780081E+2	8.602899E+0	4.437000E-2	6.570770E+0	1.057980E+5
1.790081E+2	8.561364E+0	4.451000E-2	6.575630E+0	1.057980E+5
1.800087E+2	8.538348E+0	4.447000E-2	6.578340E+0	1.057980E+5
1.810097E+2	8.513748E+0	4.460000E-2	6.581250E+0	1.057980E+5
1.820098E+2	8.493631E+0	4.458000E-2	6.583640E+0	1.057980E+5
1.830106E+2	8.482051E+0	4.468000E-2	6.585020E+0	1.057980E+5
1.840107E+2	8.472171E+0	4.470000E-2	6.586200E+0	1.057980E+5
1.850108E+2	8.464981E+0	4.456000E-2	6.587060E+0	1.057980E+5
1.860111E+2	8.461140E+0	4.449000E-2	6.587520E+0	1.057980E+5
1.870108E+2	8.456968E+0	4.451000E-2	6.588020E+0	1.057980E+5
1.880106E+2	8.440980E+0	4.437000E-2	6.589940E+0	1.057980E+5
1.890110E+2	8.352053E+0	4.419000E-2	6.600730E+0	1.057980E+5
1.900113E+2	8.244481E+0	4.424000E-2	6.614040E+0	1.057980E+5
1.910110E+2	8.173435E+0	4.409000E-2	6.622990E+0	1.057980E+5
1.920109E+2	8.117094E+0	4.386000E-2	6.630180E+0	1.057980E+5
1.930108E+2	8.074352E+0	4.391000E-2	6.635690E+0	1.057980E+5
1.940106E+2	8.046245E+0	4.380000E-2	6.639340E+0	1.057980E+5
1.950108E+2	8.028005E+0	4.382000E-2	6.641720E+0	1.057980E+5
1.960106E+2	8.009452E+0	4.381000E-2	6.644150E+0	1.057980E+5
1.970107E+2	7.997960E+0	4.382000E-2	6.645660E+0	1.057980E+5
1.980106E+2	7.990136E+0	4.381000E-2	6.646690E+0	1.057980E+5
1.990107E+2	7.978614E+0	4.375000E-2	6.648210E+0	1.057980E+5
2.000104E+2	7.971880E+0	4.342000E-2	6.649100E+0	1.057980E+5
2.010107E+2	7.928004E+0	4.326000E-2	6.654930E+0	1.057980E+5
2.020109E+2	7.882894E+0	4.315000E-2	6.660980E+0	1.057980E+5
2.030109E+2	7.852567E+0	4.308000E-2	6.665080E+0	1.057980E+5
2.040106E+2	7.832260E+0	4.312000E-2	6.667840E+0	1.057980E+5
2.050106E+2	7.805759E+0	4.308000E-2	6.671460E+0	1.057980E+5
2.060113E+2	7.804591E+0	4.279000E-2	6.671620E+0	1.057980E+5
2.070113E+2	7.798610E+0	4.282000E-2	6.672440E+0	1.057980E+5
2.080118E+2	7.785508E+0	4.270000E-2	6.674240E+0	1.057980E+5
2.090116E+2	7.787617E+0	4.300000E-2	6.673950E+0	1.057980E+5
2.100120E+2	7.782093E+0	4.308000E-2	6.674710E+0	1.057980E+5
2.110119E+2	7.779043E+0	4.278000E-2	6.675130E+0	1.057980E+5
2.120115E+2	7.776576E+0	4.254000E-2	6.675470E+0	1.057980E+5
2.130116E+2	7.731884E+0	4.246000E-2	6.681660E+0	1.057980E+5
2.140126E+2	7.691391E+0	4.240000E-2	6.687320E+0	1.057980E+5
2.150125E+2	7.657115E+0	4.268000E-2	6.692150E+0	1.057980E+5
2.160123E+2	7.635602E+0	4.251000E-2	6.695200E+0	1.057980E+5
2.170122E+2	7.622322E+0	4.230000E-2	6.697090E+0	1.057980E+5
2.180121E+2	7.615731E+0	4.246000E-2	6.698030E+0	1.057980E+5
2.190127E+2	7.606561E+0	4.222000E-2	6.699340E+0	1.057980E+5
2.200123E+2	7.600482E+0	4.213000E-2	6.700210E+0	1.057980E+5
2.210122E+2	7.601599E+0	4.221000E-2	6.700050E+0	1.057980E+5
2.220126E+2	7.593713E+0	4.211000E-2	6.701180E+0	1.057980E+5
2.230127E+2	7.593853E+0	4.206000E-2	6.701160E+0	1.057980E+5
2.240123E+2	7.595806E+0	4.171000E-2	6.700880E+0	1.057980E+5
2.250120E+2	7.587651E+0	4.094000E-2	6.702050E+0	1.057980E+5
2.260120E+2	7.545233E+0	4.009000E-2	6.708170E+0	1.057980E+5
2.270121E+2	7.504439E+0	3.952000E-2	6.714110E+0	1.057980E+5
2.280122E+2	7.471403E+0	3.949000E-2	6.718960E+0	1.057980E+5
2.290121E+2	7.454469E+0	3.914000E-2	6.721460E+0	1.057980E+5
2.300118E+2	7.438474E+0	3.914000E-2	6.723830E+0	1.057980E+5
2.310118E+2	7.428582E+0	3.866000E-2	6.725300E+0	1.057980E+5
2.320126E+2	7.418846E+0	3.805000E-2	6.726750E+0	1.057980E+5
2.330122E+2	7.394633E+0	3.759000E-2	6.730370E+0	1.057980E+5
2.340120E+2	7.370750E+0	3.730000E-2	6.733960E+0	1.057980E+5
2.350120E+2	7.355979E+0	3.705000E-2	6.736190E+0	1.057980E+5
2.360118E+2	7.340731E+0	3.623000E-2	6.738500E+0	1.057980E+5
2.370122E+2	7.331844E+0	3.492000E-2	6.739850E+0	1.057980E+5
2.380122E+2	7.304963E+0	3.409000E-2	6.743950E+0	1.057980E+5
2.390117E+2	7.280066E+0	3.374000E-2	6.747770E+0	1.057980E+5
2.400124E+2	7.264884E+0	3.333000E-2	6.750110E+0	1.057980E+5
2.410119E+2	7.252338E+0	3.265000E-2	6.752050E+0	1.057980E+5
2.420120E+2	7.241953E+0	3.219000E-2	6.753660E+0	1.057980E+5
2.430123E+2	7.211268E+0	3.230000E-2	6.758440E+0	1.057980E+5
2.440117E+2	7.190719E+0	3.207000E-2	6.761660E+0	1.057980E+5
2.450120E+2	7.171091E+0	3.234000E-2	6.764750E+0	1.057980E+5
2.460117E+2	7.163809E+0	3.222000E-2	6.765900E+0	1.057980E+5
2.470115E+2	7.151553E+0	3.205000E-2	6.767840E+0	1.057980E+5
2.480121E+2	7.121503E+0	3.202000E-2	6.772620E+0	1.057980E+5
2.490121E+2	7.099696E+0	3.200000E-2	6.776110E+0	1.057980E+5
2.500119E+2	7.083274E+0	3.221000E-2	6.778750E+0	1.057980E+5
2.510119E+2	7.072733E+0	3.200000E-2	6.780450E+0	1.057980E+5
2.520118E+2	7.068709E+0	3.196000E-2	6.781100E+0	1.057980E+5
2.530122E+2	7.058266E+0	3.212000E-2	6.782790E+0	1.057980E+5
2.540117E+2	7.054688E+0	3.195000E-2	6.783370E+0	1.057980E+5
2.550118E+2	7.008324E+0	3.198000E-2	6.790930E+0	1.057980E+5
2.560115E+2	6.964639E+0	3.193000E-2	6.798130E+0	1.057980E+5
2.570120E+2	6.936607E+0	3.178000E-2	6.802790E+0	1.057980E+5
2.580114E+2	6.916213E+0	3.192000E-2	6.806200E+0	1.057980E+5
2.590118E+2	6.903109E+0	3.189000E-2	6.808400E+0	1.057980E+5
2.600121E+2	6.897760E+0	3.180000E-2	6.809300E+0	1.057980E+5
2.610113E+2	6.890521E+0	3.191000E-2	6.810520E+0	1.057980E+5
2.620116E+2	6.883412E+0	3.185000E-2	6.811720E+0	1.057980E+5
2.630119E+2	6.877734E+0	3.174000E-2	6.812680E+0	1.057980E+5
2.640116E+2	6.828968E+0	3.178000E-2	6.820980E+0	1.057980E+5
2.650119E+2	6.792221E+0	3.181000E-2	6.827300E+0	1.057980E+5
2.660119E+2	6.762061E+0	3.200000E-2	6.832530E+0	1.057980E+5
2.670116E+2	6.746750E+0	3.188000E-2	6.835200E+0	1.057980E+5
2.680112E+2	6.734235E+0	3.171000E-2	6.837390E+0	1.057980E+5
2.690119E+2	6.728362E+0	3.191000E-2	6.838420E+0	1.057980E+5
2.700112E+2	6.720962E+0	3.177000E-2	6.839720E+0	1.057980E+5
2.710118E+2	6.717835E+0	3.170000E-2	6.840270E+0	1.057980E+5
2.720112E+2	6.718119E+0	3.179000E-2	6.840220E+0	1.057980E+5
2.730116E+2	6.718517E+0	3.186000E-2	6.840150E+0	1.057980E+5
2.740116E+2	6.712554E+0	3.169000E-2	6.841200E+0	1.057980E+5
2.750116E+2	6.714257E+0	3.173000E-2	6.840900E+0	1.057980E+5
2.760112E+2	6.686588E+0	3.159000E-2	6.845790E+0	1.057980E+5
2.770117E+2	6.544746E+0	3.167000E-2	6.871400E+0	1.057980E+5
2.780115E+2	6.426865E+0	3.171000E-2	6.893400E+0	1.057980E+5
2.790110E+2	6.356325E+0	3.155000E-2	6.906890E+0	1.057980E+5
2.800115E+2	6.309366E+0	3.151000E-2	6.916010E+0	1.057980E+5
2.810110E+2	6.271080E+0	3.147000E-2	6.923530E+0	1.057980E+5
2.820116E+2	6.329839E+0	3.144000E-2	6.912020E+0	1.057980E+5
2.830116E+2	6.269004E+0	3.144000E-2	6.923940E+0	1.057980E+5
2.840109E+2	6.234083E+0	3.146000E-2	6.930870E+0	1.057980E+5
2.850109E+2	6.221715E+0	3.108000E-2	6.933340E+0	1.057980E+5
2.860110E+2	6.250520E+0	3.128000E-2	6.927600E+0	1.057980E+5
2.870107E+2	6.104756E+0	3.132000E-2	6.957110E+0	1.057980E+5
2.880112E+2	5.984717E+0	3.124000E-2	6.982310E+0	1.057980E+5
2.890114E+2	5.950261E+0	3.127000E-2	6.989700E+0	1.057980E+5
2.900106E+2	5.904068E+0	3.133000E-2	6.999720E+0	1.057980E+5
2.910114E+2	5.909018E+0	3.114000E-2	6.998640E+0	1.057980E+5
2.920105E+2	5.880559E+0	3.109000E-2	7.004870E+0	1.057980E+5
2.930112E+2	5.868432E+0	3.101000E-2	7.007540E+0	1.057980E+5
2.940109E+2	5.876967E+0	3.114000E-2	7.005660E+0	1.057980E+5
2.950107E+2	5.889169E+0	3.123000E-2	7.002980E+0	1.057980E+5
2.960107E+2	5.867752E+0	3.108000E-2	7.007690E+0	1.057980E+5
2.970107E+2	5.820473E+0	3.082000E-2	7.018190E+0	1.057980E+5
2.980112E+2	5.838005E+0	3.094000E-2	7.014280E+0	1.057980E+5
2.990112E+2	5.681052E+0	3.087000E-2	7.050000E+0	1.057980E+5
3.000107E+2	5.663444E+0	3.096000E-2	7.054110E+0	1.057980E+5
3.010106E+2	5.584052E+0	3.095000E-2	7.072910E+0	1.057980E+5
3.020112E+2	5.541709E+0	3.104000E-2	7.083120E+0	1.057980E+5
3.030105E+2	5.522766E+0	3.092000E-2	7.087730E+0	1.057980E+5
3.040109E+2	5.525881E+0	3.102000E-2	7.086970E+0	1.057980E+5
3.050106E+2	5.529246E+0	3.092000E-2	7.086150E+0	1.057980E+5
3.060109E+2	5.517852E+0	3.085000E-2	7.088930E+0	1.057980E+5
3.070110E+2	5.486335E+0	3.083000E-2	7.096670E+0	1.057980E+5
3.080108E+2	5.522930E+0	3.089000E-2	7.087690E+0	1.057980E+5
3.090103E+2	5.514540E+0	3.080000E-2	7.089740E+0	1.057980E+5
3.100105E+2	5.503034E+0	3.083000E-2	7.092560E+0	1.057980E+5
3.110108E+2	5.512374E+0	3.098000E-2	7.090270E+0	1.057980E+5
3.120108E+2	5.518671E+0	3.075000E-2	7.088730E+0	1.057980E+5
3.130109E+2	5.522151E+0	3.063000E-2	7.087880E+0	1.057980E+5
3.140109E+2	5.511680E+0	3.079000E-2	7.090440E+0	1.057980E+5
3.150108E+2	5.514785E+0	3.076000E-2	7.089680E+0	1.057980E+5
3.160103E+2	5.514254E+0	3.079000E-2	7.089810E+0	1.057980E+5
3.170101E+2	5.510210E+0	3.074000E-2	7.090800E+0	1.057980E+5
3.180103E+2	5.512824E+0	3.070000E-2	7.090160E+0	1.057980E+5
3.190102E+2	5.514090E+0	3.077000E-2	7.089850E+0	1.057980E+5
3.200104E+2	5.511925E+0	3.050000E-2	7.090380E+0	1.057980E+5
3.210102E+2	5.411177E+0	3.037000E-2	7.115430E+0	1.057980E+5
3.220100E+2	4.980574E+0	3.033000E-2	7.231900E+0	1.057980E+5
