46.935	712.730598880811	695.697502127416	678.313618082321	660.852649657297	643.215502600927	626.436697507366	609.235626905379	590.733961922274	570.982894222941	549.822833559751	529.744290036465	509.094678548583	489.340384281968	468.630600414608	447.888390184982	428.010806604521	409.141652811497	390.718302397733	373.327063261421	357.60983508517	342.820909048344	327.322259731986	309.710528103981	290.434231228671	271.097125349841	252.94336442611	233.820488823754	214.421582742981	193.027709002551	172.087619851962	151.01327967702	130.958688116437	109.998927457653	89.8949419639923	70.5828425421512	51.5218897312532	32.9630413530826
46.95	712.994870938645	696.204184644963	679.139399827366	660.58721670048	644.341707897897	627.547426961366	610.12109690146	591.272023414689	571.330928864599	550.800438110903	530.217160162948	509.701012556927	489.785838192576	469.373829458303	448.406666155078	427.931130973028	409.671193261965	391.020749404497	374.111173338167	358.569205090388	343.547497883247	327.9677421355	309.959192561732	290.72928044322	271.862098910413	253.538512675568	234.134114668146	213.693195541261	192.907789937524	172.291862686758	151.347625964322	129.789515034403	109.478239554672	89.4260039459798	69.6861284706067	51.1605122204649	32.6809060231238
46.965	713.558570373704	697.24154679636	679.896065647812	662.15748459261	644.795435840827	628.145275462023	610.156513604241	591.585379513914	571.919704311212	551.672385937741	531.232585570071	510.457326844632	490.167952196266	468.936028623027	448.754581879396	428.391714935709	409.684951328074	391.545403572334	374.670053052169	358.721041276593	344.389058413186	328.33951359245	309.924384453942	290.62323701809	271.762659162163	253.454227042551	233.698908821016	213.295614944239	192.716917166479	171.07764417112	150.282574740177	129.271026506238	108.790349586408	89.2414970069854	69.6277190866816	50.3578624965136	32.1050407606049
46.98	713.42488107301	697.771119148996	680.661024943275	663.834484916591	646.616899974352	629.039675171155	611.190172808639	592.592112877784	573.047479577023	552.778346121304	531.612583851785	511.520962312946	490.434969086957	469.829856697714	448.841448719293	429.098649756623	409.944751849438	392.097842471505	375.478493346157	359.601364886807	344.691487743675	328.729267709514	310.057953351419	290.586173708691	271.853699235085	253.786430179765	233.699714106733	213.450506926968	192.242458441638	171.02666354083	150.081052398607	129.146755291103	108.050009486561	88.4051982344945	69.0820756976291	50.2862463855311	31.7405354413344
46.995	714.064952630585	698.662547680904	681.323335207905	664.919324420603	647.345502349997	629.863394512535	611.938692118506	593.626836131998	573.213242707106	552.462222536168	532.434540846729	511.565224310287	491.011543550284	470.106590985582	449.007807859855	428.991794993099	410.350097120264	392.44641633356	376.212305746832	360.797215258625	345.857160664216	329.340497255025	310.199943822323	290.672514846901	272.021403475313	253.595564292366	233.265026121623	212.960913120861	191.936035148716	171.147490930053	150.021892265097	128.642403299418	108.032017455118	88.221310352371	68.8121358780079	49.8447245413065	31.5885978364165
47.01	714.077990547969	699.076417095477	682.225068202893	665.495641493543	648.193506682272	630.11114875383	612.17643815029	593.880581621571	574.837163368545	554.109679469329	533.427817840399	512.675534626441	491.485578349034	470.572767093282	449.437962328489	429.628788551593	411.006573490135	393.248451574331	376.587520158484	362.058195287197	346.761786729027	329.315429058589	310.378036760514	291.018977136709	272.709637842363	254.114205992293	233.635969937468	212.527793109307	192.256305146232	170.851346786799	149.18545118446	127.83245737001	107.618393704437	87.9806841184545	68.5951246811589	49.6664261162529	31.3753054594013
47.025	714.94137914469	699.61651955174	683.834802673219	667.128138906827	649.468323168583	630.910467608967	612.453066980219	594.393895100096	575.45427586854	555.320265854392	534.191523050629	513.405162803416	492.081457809424	470.794878280843	449.882933053552	429.659805963169	411.424851894283	393.914900382198	377.697376656667	362.546179164651	347.303547720788	329.738027788785	310.477660704584	291.576956541189	273.140099480845	253.757480060571	233.714123882635	212.878427265527	191.970093816862	170.629890080358	148.898658316644	127.725539047987	107.429093716926	87.8176051146672	68.6711271925317	49.4575808767263	30.3718892259688
47.04	715.824993912093	700.22218692109	684.321727773251	667.246222828581	650.278896906981	631.590409717968	613.324262309679	594.593879570686	574.89196728756	555.904807297699	535.149582542491	514.166966875012	492.13542188466	470.965401544442	450.289730126637	430.488417815215	412.174456048551	394.496385374689	378.489442607772	363.611579727515	348.041722688724	330.342265422171	310.264973812683	291.695595467047	273.143527842106	253.838626167857	233.752749309754	213.27801653857	192.154052901905	169.795056472133	148.566867897036	127.298270429864	107.105311088937	87.3000530111561	68.3773079654821	49.1431860805334	29.8508567715841
47.055	716.510136740649	701.779356923885	685.460979552087	669.576203182321	650.860977601518	632.573644559418	614.025411769421	594.870067739503	576.108216631805	557.289168158292	536.738469207341	515.492839719266	493.573733611439	471.30198790428	450.437839875589	431.264856748704	412.425043575823	395.122116363808	379.59333942336	365.005901232453	349.044678145585	330.725379740439	310.763545709654	292.401519901051	273.169740107506	253.285147473704	233.246869331501	213.137107321478	191.822679906446	170.167852799973	148.337332654732	127.004495467485	106.777043679872	87.0185530548186	67.7963129117517	48.6488337768956	29.9308112186872
47.07	717.168241594348	702.717052140884	686.65334537198	670.655953888069	651.704293252372	633.205954880758	613.73627544445	595.301994886495	577.017954438193	558.193732319402	538.359362131998	516.122822042439	493.509787407442	471.970205074538	451.083718613605	431.58855517107	412.963017723082	395.785887990175	381.034268925649	366.078409179208	349.534054116649	330.319487313321	310.68200150432	292.394379824007	273.179795854779	253.626826947758	233.261899602319	212.73250966152	191.820031499654	169.784722016783	147.536768644896	126.632231401052	106.527311387202	86.6490032244441	67.7889244911942	48.3688039548884	29.4245135717747
