voltage	current	time
-1	-0.0005890257	15402.91
-0.972	-0.0005902633	15403.47
-0.944	-0.0005860128	15404.02
-0.916	-0.0005788272	15404.57
-0.888	-0.0005713836	15405.12
-0.86	-0.00251509	15405.8
-0.832	-0.002561819	15406.36
-0.804	-0.002575214	15406.91
-0.776	-0.002578062	15407.45
-0.748	-0.002570175	15408
-0.72	-0.002563202	15408.55
-0.692	-0.002556596	15409.09
-0.664	-0.002555019	15409.64
-0.636	-0.002540097	15410.19
-0.608	-0.002534522	15410.74
-0.58	-0.002528015	15411.28
-0.552	-0.002515166	15411.83
-0.524	-0.002510783	15412.38
-0.496	-0.002502411	15412.92
-0.468	-0.002486894	15413.47
-0.44	-0.002481444	15414.02
-0.412	-0.002463728	15414.57
-0.384	-0.002458393	15415.11
-0.356	-0.002447831	15415.66
-0.328	-0.002438691	15416.21
-0.3	-0.002432467	15416.75
-0.272	-0.00241978	15417.3
-0.244	-0.002405219	15417.85
-0.216	-0.002397817	15418.39
-0.188	-0.002384145	15418.94
-0.16	-0.002377559	15419.49
-0.132	-0.002368421	15420.04
-0.104	-0.002352973	15420.58
-0.076	-0.002348164	15421.13
-0.048	-0.002330121	15421.67
-0.02	-0.002326272	15422.22
0.008	-0.002307243	15422.77
0.036	-0.002300298	15423.32
0.064	-0.002288512	15423.86
0.092	-0.002275032	15424.41
0.12	-0.002266154	15424.96
0.148	-0.002260005	15425.5
0.176	-0.002247243	15426.05
0.204	-0.002237703	15426.6
0.232	-0.002224817	15427.14
0.26	-0.002213381	15427.69
0.288	-0.002206928	15428.24
0.316	-0.002192206	15428.79
0.344	-0.002187766	15429.33
0.372	-0.002172697	15429.88
0.4	-0.002170521	15430.43
0.428	-0.002158458	15430.97
0.456	-0.002144937	15431.52
0.484	-0.002142071	15432.07
0.512	-0.002126225	15432.62
0.54	-0.002117723	15433.16
0.568	-0.002107566	15433.71
0.596	-0.002103635	15434.26
0.624	-0.002091466	15434.8
0.652	-0.002080705	15435.35
0.68	-0.002069162	15435.9
0.708	-0.002064273	15436.44
0.736	-0.002047923	15436.99
0.764	-0.002038642	15437.54
0.792	-0.002032717	15438.09
0.82	-0.0020201	15438.63
0.848	-0.002015391	15439.18
0.876	-0.002006749	15439.73
0.904	-0.001993808	15440.27
0.932	-0.001983484	15440.82
0.96	-0.001970064	15441.37
0.988	-0.001965621	15441.92
1.016	-0.001948782	15442.46
1.044	-0.001943373	15443.01
1.072	-0.001938012	15443.55
1.1	-0.001928368	15444.1
1.128	-0.001916955	15444.65
1.156	-0.001905305	15445.2
1.184	-0.001898462	15445.74
1.212	-0.00188595	15446.29
1.24	-0.001877297	15446.84
1.268	-0.001866405	15447.38
1.296	-0.001854008	15447.92
1.324	-0.001842297	15448.47
1.352	-0.001836219	15449.02
1.38	-0.001823526	15449.57
1.408	-0.001812017	15450.11
1.436	-0.001798426	15450.66
1.464	-0.00178383	15451.21
1.492	-0.001781383	15451.76
1.52	-0.001763249	15452.31
1.548	-0.001757256	15452.85
1.576	-0.001740324	15453.4
1.604	-0.001729465	15453.95
1.632	-0.001719234	15454.49
1.66	-0.001702734	15455.04
1.688	-0.0016907	15455.59
1.716	-0.001679567	15456.13
1.744	-0.001667641	15456.68
