voltage	current	time
4.04	0.510057	14903.4
4.08	0.5433144	14903.95
4.12	0.5813378	14904.5
4.16	0.6230386	14905.04
4.2	0.6636599	14905.59
4.24	0.7027001	14906.14
4.28	0.746105	14906.69
4.32	0.7860538	14907.23
4.36	0.8245224	14907.78
4.4	0.8684952	14908.33
4.44	0.9092263	14908.87
4.48	0.955476	14909.42
4.52	0.998842	14909.97
4.56	0.9999835	14910.51
4.6	0.9999846	14911.06
4.64	0.9999769	14911.61
4.68	0.9999812	14912.16
4.72	0.9999775	14912.7
4.76	0.9999885	14913.25
4.8	0.9999847	14913.8
4.84	0.9999868	14914.34
4.88	0.999986	14914.89
4.92	0.9999908	14915.44
4.96	0.9999884	14915.98
5	0.9999871	14916.53
5.04	0.9999918	14917.08
5.08	0.9999877	14917.63
5.12	0.99999	14918.17
5.16	0.9999881	14918.72
5.2	0.9999873	14919.27
5.24	0.9999902	14919.81
5.28	0.9999887	14920.36
5.32	0.9999899	14920.91
5.36	0.9999915	14921.46
5.4	0.9999874	14922
5.44	0.9999905	14922.55
5.48	0.9999924	14923.1
5.52	0.999989	14923.64
5.56	0.9999917	14924.19
5.6	0.9999948	14924.74
5.64	0.9999951	14925.29
5.68	0.9999959	14925.83
5.72	0.9999917	14926.38
5.76	0.9999972	14926.93
5.8	0.9999946	14927.47
5.84	0.9999873	14928.02
5.88	0.9999902	14928.57
5.92	0.999992	14929.11
5.96	0.9999939	14929.66
6	0.9999974	14930.21
6.04	0.9999996	14930.76
6.08	0.9999948	14931.3
6.12	0.9999931	14931.85
6.16	0.9999955	14932.4
6.2	0.9999937	14932.94
6.24	0.9999991	14933.49
6.28	0.9999942	14934.04
6.32	0.9999951	14934.59
6.36	0.9999962	14935.13
6.4	0.9999954	14935.68
6.44	0.9999942	14936.23
6.48	0.9999912	14936.77
6.52	0.9999931	14937.32
6.56	0.9999931	14937.87
6.6	0.9999958	14938.41
6.64	0.9999964	14938.96
6.68	0.999996	14939.51
6.72	0.9999987	14940.06
6.76	0.9999933	14940.6
6.8	0.9999982	14941.15
6.84	0.9999977	14941.7
6.88	0.9999985	14942.25
6.92	0.9999974	14942.79
6.96	0.9999964	14943.34
7	0.9999992	14943.88
