Messtemperatur      21∞C
U-Bereich           -1V   bis 15V
Anzahl der Meﬂpunkte     200
delay nach Einstellen der Spannung  s
Strombegrenzung     0.01 A
Kontakt             x
Beleuchtung         d


voltage / V   current / A   time

12.28	0.0009586881	4810.769
12.36	0.0009717158	4811.315
12.44	0.0009845685	4811.862
12.52	0.0009982467	4812.408
12.6	0.001010793	4812.954
12.68	0.001023741	4813.5
12.76	0.001037376	4814.047
12.84	0.001049762	4814.661
12.92	0.00106421	4815.24
13	0.001078009	4815.787
13.08	0.001092118	4816.334
13.16	0.001105632	4816.88
13.24	0.001120298	4817.427
13.32	0.001134357	4817.974
13.4	0.001147884	4818.521
13.48	0.001162283	4819.067
13.56	0.00117662	4819.613
13.64	0.001191	4820.159
13.72	0.001205715	4820.707
13.8	0.001220029	4821.253
13.88	0.001236143	4821.8
13.96	0.001251294	4822.347
14.04	0.001265508	4822.894
14.12	0.001281745	4823.44
14.2	0.001297332	4823.987
14.28	0.001313386	4824.534
14.36	0.001328859	4825.08
14.44	0.00134533	4825.627
14.52	0.001361931	4826.174
14.6	0.001377949	4826.719
14.68	0.001395453	4827.266
14.76	0.001411847	4827.813
14.84	0.001429541	4828.359
14.92	0.001446811	4828.905
15	0.001465134	4829.451
