voltage	current	time
-1	-0.1194942	14642.92
-0.96	-0.1197557	14643.46
-0.92	-0.1196865	14644.02
-0.88	-0.1196338	14644.61
-0.84	-0.1192685	14645.16
-0.8	-0.1196325	14645.72
-0.76	-0.1197084	14646.32
-0.72	-0.1198054	14646.9
-0.68	-0.1198599	14647.44
-0.64	-0.1207239	14648
-0.6	-0.1207432	14648.59
-0.56	-0.1205885	14649.14
-0.52	-0.1208643	14649.68
-0.48	-0.1203476	14650.23
-0.44	-0.1209112	14650.78
-0.4	-0.1207893	14651.32
-0.36	-0.1211638	14651.89
-0.32	-0.1208875	14652.48
-0.28	-0.1210296	14653.02
-0.24	-0.1212811	14653.57
-0.2	-0.1211807	14654.13
-0.16	-0.1212726	14654.71
-0.12	-0.1211246	14655.25
-0.08	-0.1215949	14655.82
-0.04	-0.121738	14656.4
0	-0.1216844	14656.96
0.04	-0.1219624	14657.5
0.08	-0.1221312	14658.04
0.12	-0.1218726	14658.6
0.16	-0.1219042	14659.13
0.2	-0.1216608	14659.68
0.24	-0.1219789	14660.24
0.28	-0.121975	14660.83
0.32	-0.1223201	14661.37
0.36	-0.1222011	14661.93
0.4	-0.1225036	14662.52
0.44	-0.1223088	14663.06
0.48	-0.1225669	14663.61
0.52	-0.1226694	14664.16
0.56	-0.1228576	14664.72
0.6	-0.1227748	14665.3
0.64	-0.1226707	14665.85
0.68	-0.1228512	14666.4
0.72	-0.122985	14666.94
0.76	-0.1226529	14667.49
0.8	-0.1227242	14668.05
0.84	-0.1228533	14668.6
0.88	-0.1225243	14669.18
0.92	-0.1227407	14669.73
0.96	-0.1223335	14670.28
1	-0.122809	14670.84
1.04	-0.1225264	14671.42
1.08	-0.1226803	14671.96
1.12	-0.122979	14672.51
1.16	-0.1227246	14673.16
1.2	-0.1224534	14673.71
1.24	-0.1227128	14674.27
1.28	-0.1225065	14674.86
1.32	-0.1226676	14675.4
1.36	-0.1228018	14675.96
1.4	-0.1228765	14676.54
1.44	-0.1227141	14677.09
1.48	-0.1227904	14677.63
1.52	-0.1227558	14678.19
1.56	-0.1229486	14678.73
1.6	-0.1226238	14679.28
1.64	-0.1228715	14679.82
1.68	-0.1228182	14680.39
1.72	-0.1230507	14680.97
1.76	-0.1225626	14681.51
1.8	-0.1228398	14682.08
1.84	-0.1227402	14682.69
1.88	-0.1229723	14683.25
1.92	-0.1228992	14683.86
1.96	-0.1229338	14684.42
2	-0.1229123	14685.05
2.04	-0.1228604	14685.59
2.08	-0.1231059	14686.15
2.12	-0.1229967	14686.74
2.16	-0.123027	14687.28
2.2	-0.1229751	14687.83
2.24	-0.1228583	14688.38
2.28	-0.1225158	14688.93
2.32	-0.1226372	14689.47
2.36	-0.1222466	14690.02
2.4	-0.121548	14690.57
2.44	-0.1207692	14691.11
2.48	-0.1192961	14691.66
2.52	-0.1175375	14692.21
2.56	-0.115086	14692.75
2.6	-0.1125584	14693.3
2.64	-0.1094949	14693.85
2.68	-0.1060952	14694.4
2.72	-0.1023808	14694.94
2.76	-0.0959233	14695.56
2.8	-0.09065937	14696.14
2.84	-0.08409803	14696.68
2.88	-0.07703412	14697.23
2.92	-0.07031951	14697.78
2.96	-0.06418692	14698.32
3	-0.05707953	14698.87
3.04	-0.04896453	14699.42
3.08	-0.04061773	14699.97
3.12	-0.03154851	14700.51
3.16	-0.02182399	14701.06
3.2	-0.01247023	14701.61
3.24	-0.002520586	14702.22
3.28	0.007471984	14702.79
3.32	0.01751253	14703.48
3.36	0.02800725	14704.04
3.4	0.03823328	14704.59
3.44	0.04817478	14705.14
3.48	0.05776113	14705.69
3.52	0.0689541	14706.23
3.56	0.08002679	14706.78
3.6	0.09151908	14707.33
3.64	0.1033938	14707.93
3.68	0.1157691	14708.47
3.72	0.1279527	14709.02
3.76	0.1414295	14709.57
3.8	0.1553031	14710.11
3.84	0.16788	14710.66
3.88	0.1816221	14711.21
3.92	0.1938729	14711.75
3.96	0.2084109	14712.3
4	0.2215586	14712.85
4.04	0.2358848	14713.39
4.08	0.2501758	14713.94
4.12	0.264248	14714.49
4.16	0.2792811	14715.04
4.2	0.2949847	14715.58
4.24	0.3095778	14716.13
4.28	0.3253616	14716.68
4.32	0.3415616	14717.22
4.36	0.356786	14717.77
4.4	0.3714631	14718.32
4.44	0.3852615	14718.86
4.48	0.4009469	14719.41
4.52	0.4158786	14719.96
4.56	0.4314655	14720.51
4.6	0.4476145	14721.05
4.64	0.463007	14721.6
4.68	0.4785987	14722.15
4.72	0.493933	14722.69
4.76	0.5096838	14723.24
4.8	0.525243	14723.79
4.84	0.5418164	14724.34
4.88	0.558731	14724.88
4.92	0.574404	14725.43
4.96	0.589776	14725.98
5	0.6080749	14726.52
5.04	0.6246236	14727.07
5.08	0.6413794	14727.62
5.12	0.6580492	14728.17
5.16	0.6739521	14728.71
5.2	0.6901848	14729.26
5.24	0.705863	14729.81
5.28	0.7233796	14730.36
5.32	0.7401568	14730.9
5.36	0.7569237	14731.45
5.4	0.7732962	14732
5.44	0.7904585	14732.54
5.48	0.8080432	14733.09
5.52	0.8257459	14733.64
5.56	0.8425844	14734.18
5.6	0.8590633	14734.73
5.64	0.8752072	14735.28
5.68	0.8926605	14735.83
5.72	0.9094192	14736.37
5.76	0.9258652	14736.92
5.8	0.9462501	14737.46
5.84	0.9632353	14738.01
5.88	0.979515	14738.56
5.92	0.9969574	14739.1
5.96	0.9999868	14739.65
6	0.9999889	14740.2
6.04	0.9999898	14740.75
6.08	0.9999959	14741.3
6.12	1	14741.84
6.16	1.000003	14742.39
6.2	0.9999946	14742.94
6.24	0.9999976	14743.49
6.28	1.000002	14744.03
6.32	1	14744.58
6.36	1.000001	14745.13
6.4	0.9999954	14745.68
6.44	0.9999983	14746.22
6.48	1.000002	14746.77
6.52	0.9999997	14747.32
6.56	0.9999973	14747.87
6.6	0.9999971	14748.41
6.64	0.999997	14748.96
6.68	0.9999989	14749.51
6.72	0.9999965	14750.06
6.76	0.9999968	14750.6
6.8	1.000007	14751.15
6.84	1.000004	14751.7
6.88	1.000004	14752.24
6.92	1.000003	14752.79
6.96	1	14753.34
7	1.000001	14753.88
