voltage	current	time-1	-0.1275675	15194.58
6.16	0.9999978	15292.95
6.2	0.9999996	15293.5
6.24	0.9999995	15294.05
6.28	0.9999999	15294.59
6.32	0.9999978	15295.14
6.36	0.9999993	15295.69
6.4	0.9999918	15296.23
6.44	0.9999972	15296.78
6.48	0.9999972	15297.33
6.52	0.9999934	15297.88
6.56	1	15298.42
6.6	1.000001	15298.97
6.64	1.000001	15299.52
6.68	1.000001	15300.06
6.72	0.9999927	15300.61
6.76	0.9999982	15301.16
6.8	1	15301.71
6.84	0.9999998	15302.25
6.88	1.000003	15302.8
6.92	0.9999995	15303.35
6.96	1.000002	15303.9
7	1.000002	15304.44
