voltage	current	time
-1	-0.0001161695	8239.116
-0.98	-0.0001164891	8239.698
-0.96	-0.0001166	8240.246
-0.94	-0.0001165946	8241.292
-0.92	-0.0001165216	8241.839
-0.9	-0.0001163008	8242.387
-0.88	-0.0001162358	8242.934
-0.86	-0.0001161976	8243.48
-0.84	-0.0001162004	8244.027
-0.82	-0.0001161661	8244.574
-0.8	-0.0001160525	8245.121
-0.78	-0.0001157875	8245.669
-0.76	-0.0001160497	8246.216
-0.74	-0.0001160182	8246.763
-0.72	-0.0001156392	8247.31
-0.7	-0.0001153824	8247.856
-0.68	-0.0001155919	8248.403
-0.66	-0.0001157656	8248.95
-0.64	-0.0001153548	8249.497
-0.62	-0.0001149568	8250.044
-0.6	-0.000114875	8250.591
-0.58	-0.0001148637	8251.139
-0.56	-0.0001146378	8251.685
-0.54	-0.0001146405	8252.232
-0.52	-0.0001143902	8252.779
-0.5	-0.0001143598	8253.326
-0.48	-0.0001151421	8253.874
-0.46	-0.00011476	8254.421
-0.44	-0.0001146748	8254.968
-0.42	-0.000114482	8255.517
-0.4	-0.000114479	8256.063
-0.38	-0.0001142785	8256.61
-0.36	-0.0001143441	8257.157
-0.34	-0.0001144232	8257.705
-0.32	-0.0001142112	8258.252
-0.3	-0.0001140201	8258.799
-0.28	-0.0001139652	8259.346
-0.26	-0.0001136636	8259.893
-0.24	-0.0001138571	8260.439
-0.22	-0.0001138448	8260.986
-0.2	-0.00011354	8261.533
-0.18	-0.0001133846	8262.08
-0.16	-0.0001134183	8262.627
-0.14	-0.0001131378	8263.174
-0.12	-0.0001126709	8263.721
-0.1	-0.000112428	8264.269
-0.08	-0.0001099735	8264.816
-0.06	-0.0001114804	8265.363
-0.04	-0.0001115589	8265.91
-0.02	-0.0001115631	8266.457
0	-0.0001113477	8267.004
0.02	-0.0001110112	8267.553
0.04	-0.000110915	8268.1
0.06	-0.0001107592	8268.646
0.08	-0.0001107728	8269.193
0.1	-0.0001105236	8269.74
0.12	-0.000110252	8270.287
0.14	-0.0001098236	8270.834
0.16	-0.0001096972	8271.381
0.18	-0.0001093657	8271.928
0.2	-0.0001094261	8272.475
0.22	-0.000109224	8273.021
0.24	-0.0001088291	8273.569
0.26	-0.0001087002	8274.116
0.28	-0.0001086819	8274.663
0.3	-0.000108434	8275.21
0.32	-0.0001081035	8275.757
0.34	-0.0001076769	8276.304
0.36	-0.0001074676	8276.852
0.38	-0.0001073584	8277.397
0.4	-0.0001070074	8277.944
0.42	-0.0001064758	8278.492
0.44	-0.0001061765	8279.039
0.46	-0.0001040656	8279.586
0.48	-0.0001054009	8280.133
0.5	-0.0001053028	8280.68
0.52	-0.0001047965	8281.228
0.54	-0.0001042054	8281.775
0.56	-0.0001034788	8282.322
0.58	-0.0001025961	8282.87
0.6	-0.000101634	8283.417
0.62	-0.0001004784	8283.965
0.64	-9.971135E-05	8284.783
0.66	-9.893325E-05	8285.566
0.68	-9.750624E-05	8286.313
0.7	-9.630797E-05	8287.061
0.72	-9.463415E-05	8287.806
0.74	-9.186787E-05	8288.418
0.76	-8.874449E-05	8288.993
0.78	-8.472965E-05	8289.54
0.8	-7.941266E-05	8290.087
0.82	-7.186192E-05	8290.634
0.84	-6.089175E-05	8291.181
0.86	-4.427588E-05	8291.728
0.88	-1.974205E-05	8292.274
0.9	1.616185E-05	8292.82
0.92	6.820184E-05	8293.367
0.94	0.0001400308	8294.049
0.96	0.0002505739	8294.61
0.98	0.0003695401	8295.157
1	0.0005101062	8295.702
1.02	0.0006691007	8296.25
1.04	0.0008456454	8296.797
1.06	0.001037481	8297.345
1.08	0.001241166	8297.959
1.1	0.001455756	8298.538
1.12	0.001678822	8299.085
1.14	0.0019099	8299.633
1.16	0.002149715	8300.18
1.18	0.00239301	8300.727
1.2	0.002641973	8301.272
1.22	0.002894401	8301.82
1.24	0.003152899	8302.366
1.26	0.003414566	8302.913
1.28	0.003680104	8303.46
1.3	0.003948274	8304.006
1.32	0.004262917	8304.554
1.34	0.004536888	8305.1
1.36	0.004811457	8305.647
1.38	0.005090176	8306.194
1.4	0.005368438	8306.741
1.42	0.005648534	8307.288
1.44	0.005934116	8307.835
1.46	0.006219045	8308.382
1.48	0.006504816	8308.929
1.5	0.006792936	8309.476
1.52	0.007080616	8310.023
1.54	0.007370331	8310.57
1.56	0.007661371	8311.117
1.58	0.007954752	8311.663
1.6	0.0082493	8312.21
1.62	0.008542549	8312.757
1.64	0.008838112	8313.304
1.66	0.009180755	8313.852
1.68	0.009479065	8314.398
1.7	0.009778514	8314.945
1.72	0.01000013	8315.491
1.74	0.01000012	8316.038
1.76	0.01000013	8316.585
1.78	0.01000013	8317.132
1.8	0.01000012	8317.679
1.82	0.01000013	8318.226
1.84	0.01000013	8318.772
1.86	0.01000013	8319.319
1.88	0.01000014	8319.867
1.9	0.01000013	8320.415
1.92	0.01000013	8320.963
1.94	0.01000013	8321.51
1.96	0.01000013	8322.057
1.98	0.01000014	8322.604
2	0.01000013	8323.15
