voltage	current	time
3.5925	0.0006462694	17054.77
3.62	0.001017052	17055.46
3.6475	0.0007656925	17056.21
3.675	0.001666606	17056.76
3.7025	0.002152263	17057.31
3.73	0.002950955	17057.85
3.7575	0.007545931	17058.54
3.785	0.0062129	17059.3
3.8125	0.003007944	17059.91
3.84	0.004309197	17060.44
3.8675	0.01069281	17061.12
3.895	0.004388292	17061.75
3.9225	0.0126343	17062.42
3.95	0.01179644	17062.98
3.9775	0.01281212	17063.53
4.005	0.01238744	17064.07
4.0325	0.01288335	17064.63
4.06	0.01571805	17065.17
4.0875	0.01694773	17065.72
4.115	0.01824865	17066.27
4.1425	0.01810708	17066.81
4.17	0.01843537	17067.36
4.1975	0.01882742	17067.91
4.225	0.01906747	17068.45
4.2525	0.0218062	17069
4.28	0.02247283	17069.55
4.3075	0.02317468	17070.09
4.335	0.02329111	17070.65
4.3625	0.02435054	17071.2
4.39	0.02557705	17071.74
4.4175	0.02596772	17072.28
4.445	0.02719176	17072.83
4.4725	0.02748843	17073.38
4.5	0.0294876	17073.92
4.5275	0.02938032	17074.47
4.555	0.03046749	17075.02
4.5825	0.03091118	17075.57
4.61	0.03340406	17076.12
4.6375	0.03356472	17076.66
4.665	0.03363676	17077.21
4.6925	0.03412837	17077.75
4.72	0.03567998	17078.3
4.7475	0.03559291	17078.85
4.775	0.0380042	17079.4
4.8025	0.03893708	17079.95
4.83	0.03866126	17080.49
4.8575	0.04026731	17081.04
4.885	0.04065682	17081.59
4.9125	0.04307159	17082.13
4.94	0.04383566	17082.68
4.9675	0.04478629	17083.23
4.995	0.04549821	17083.78
5.0225	0.04673052	17084.32
5.05	0.04738934	17084.87
5.0775	0.048434	17085.42
5.105	0.04916773	17085.96
5.1325	0.04991253	17086.51
5.16	0.05106806	17087.06
5.1875	0.05270369	17087.61
5.215	0.05351857	17088.15
5.2425	0.05389043	17088.7
5.27	0.05506847	17089.25
5.2975	0.05603985	17089.79
5.325	0.05607646	17090.34
5.3525	0.05873905	17090.89
5.38	0.05774425	17091.43
5.4075	0.0608685	17091.98
5.435	0.06238562	17092.53
5.4625	0.06165806	17093.08
5.49	0.06281473	17093.62
5.5175	0.06425709	17094.17
5.545	0.06494114	17094.72
5.5725	0.06654299	17095.26
5.6	0.0660037	17095.8
5.6275	0.06850613	17096.35
5.655	0.06993911	17096.9
5.6825	0.07039917	17097.44
5.71	0.07169089	17097.99
5.7375	0.07321989	17098.54
5.765	0.07482862	17099.09
5.7925	0.07699697	17099.63
5.82	0.078433	17100.19
5.8475	0.08020736	17100.73
5.875	0.07970881	17101.4
5.9025	0.08337666	17102.04
5.93	0.08618686	17102.62
5.9575	0.08817997	17103.29
5.985	0.08981348	17103.93
6.0125	0.09172878	17104.51
6.04	0.1000175	17105.19
6.0675	0.1040111	17105.76
6.095	0.1039901	17106.3
6.1225	0.1103039	17106.85
6.15	0.1147455	17107.4
6.1775	0.1231471	17107.95
6.205	0.1275343	17108.49
6.2325	0.1304927	17109.04
6.26	0.1375338	17109.59
6.2875	0.1438899	17110.13
6.315	0.149759	17110.68
6.3425	0.1544238	17111.23
6.37	0.1605828	17111.78
6.3975	0.1671983	17112.32
6.425	0.1764887	17112.87
6.4525	0.1835066	17113.42
6.48	0.1916098	17113.96
6.5075	0.1992024	17114.51
6.535	0.2070845	17115.06
6.5625	0.2167446	17115.6
6.59	0.2256886	17116.15
6.6175	0.2376207	17116.7
6.645	0.2458077	17117.24
6.6725	0.2561521	17117.79
6.7	0.264814	17118.34
6.7275	0.2747181	17118.89
6.755	0.2862097	17119.43
6.7825	0.296005	17119.98
6.81	0.3051659	17120.53
6.8375	0.316015	17121.07
6.865	0.3279111	17121.62
6.8925	0.3383423	17122.17
6.92	0.3507779	17122.71
6.9475	0.3602898	17123.26
6.975	0.374226	17123.81
7.0025	0.3869745	17124.36
7.03	0.398179	17124.9
7.0575	0.4112741	17125.45
7.085	0.4237012	17126
7.1125	0.4377223	17126.54
7.14	0.451359	17127.09
7.1675	0.4626575	17127.64
7.195	0.4763029	17128.19
7.2225	0.4922065	17128.73
7.25	0.5014015	17129.28
7.2775	0.5158068	17129.83
7.305	0.5320587	17130.37
7.3325	0.5461879	17130.92
7.36	0.5600205	17131.47
7.3875	0.5753589	17132.01
7.415	0.5894186	17132.56
7.4425	0.6041449	17133.11
7.47	0.619075	17133.66
7.4975	0.6343966	17134.2
7.525	0.6502904	17134.75
7.5525	0.6658385	17135.3
7.58	0.6810086	17135.84
7.6075	0.6978548	17136.39
7.635	0.7136235	17136.94
7.6625	0.7298661	17137.48
7.69	0.7461934	17138.03
7.7175	0.7620437	17138.58
7.745	0.7784712	17139.13
7.7725	0.7948824	17139.67
7.8	0.8105205	17140.22
7.8275	0.8263268	17140.77
7.855	0.8440874	17141.31
7.8825	0.8606954	17141.86
7.91	0.8783748	17142.41
7.9375	0.8948345	17142.96
7.965	0.9128224	17143.5
7.9925	0.9293977	17144.05
8.02	0.9457499	17144.6
8.0475	0.9612304	17145.14
8.075	0.9802463	17145.68
8.1025	0.9855369	17146.24
8.13	0.9885198	17146.78
8.1575	0.9915631	17147.32
8.185	0.993503	17147.88
8.2125	0.9950979	17148.42
8.24	0.9961109	17148.96
8.2675	0.9973745	17149.51
8.295	0.9983316	17150.05
8.3225	0.9990911	17150.6
8.35	0.9998062	17151.15
8.3775	1.000039	17151.7
8.405	1.000022	17152.25
8.4325	1.000018	17152.8
8.46	1.000011	17153.34
8.4875	0.9999215	17153.89
8.515	1.000058	17154.44
8.5425	0.9998583	17154.98
8.57	1.000001	17155.53
8.5975	1.000024	17156.08
8.625	1.000024	17156.63
8.6525	1.000079	17157.17
8.68	1.000017	17157.72
8.7075	0.999998	17158.27
8.735	1.000043	17158.81
8.7625	1.000035	17159.36
8.79	1.00004	17159.91
8.8175	1.000013	17160.45
8.845	1.000026	17161
8.8725	1.000044	17161.55
8.9	1.000017	17162.09
8.9275	1.000025	17162.64
8.955	1.000032	17163.19
8.9825	1.000136	17163.74
9.01	1.000041	17164.28
9.0375	1.000051	17164.83
9.065	1.000018	17165.38
9.0925	1.000025	17165.92
9.12	0.9998625	17166.47
9.1475	1.000051	17167.02
9.175	1.000051	17167.57
9.2025	0.9999722	17168.11
9.23	1.000054	17168.66
9.2575	1.000046	17169.21
9.285	1.000042	17169.75
9.3125	1.000034	17170.3
9.34	1.000052	17170.85
9.3675	1.000054	17171.39
9.395	0.9999747	17171.94
9.4225	1.000028	17172.49
9.45	1.000203	17173.04
9.4775	1.000032	17173.58
9.505	0.9999439	17174.13
9.5325	1.000006	17174.68
9.56	1.00005	17175.22
9.5875	1.00003	17175.77
9.615	1.000026	17176.32
9.6425	0.9998876	17176.86
9.67	1.000025	17177.41
9.6975	1.000021	17177.96
9.725	1.00021	17178.51
9.7525	1.000029	17179.05
9.78	1.000131	17179.6
9.8075	1.000034	17180.15
9.835	1.000022	17180.69
9.8625	1.000046	17181.24
9.89	1.000044	17181.79
9.9175	1.00008	17182.34
9.945	1.000019	17182.88
9.9725	1.000105	17183.43
10	1.000084	17183.98
