Messtemperatur      21∞C
U-Bereich           -1V   bis 30V
Anzahl der Meﬂpunkte     100
delay nach Einstellen der Spannung  s
Strombegrenzung     0.01 A
Kontakt             x
Beleuchtung         d


voltage / V   current / A   time

-1	-1.14305E-05	4209.286
-0.69	-8.035245E-06	4209.939
-0.38	-4.61875E-06	4210.511
-0.07	-1.100421E-06	4211.058
0.24	2.744263E-06	4211.604
0.55	6.703516E-06	4212.152
0.86	1.101637E-05	4212.838
1.17	1.570811E-05	4213.394
1.48	2.083051E-05	4213.94
1.79	2.641832E-05	4214.488
2.1	3.244252E-05	4215.033
2.41	3.89226E-05	4215.58
2.72	4.597413E-05	4216.128
3.03	5.338815E-05	4216.675
3.34	6.149327E-05	4217.222
3.65	7.008101E-05	4217.769
3.96	7.913897E-05	4218.316
4.27	8.88392E-05	4218.862
4.58	9.896517E-05	4219.408
4.89	0.0001095986	4220.09
5.2	0.00012075	4220.649
5.51	0.0001324687	4221.197
5.82	0.0001444431	4221.744
6.13	0.0001571383	4222.29
6.44	0.0001701266	4222.836
6.75	0.0001836351	4223.384
7.06	0.0001974114	4223.931
7.37	0.0002118424	4224.478
7.68	0.0002265845	4225.024
7.99	0.0002415879	4225.571
8.3	0.0002569645	4226.119
8.61	0.0002727396	4226.666
8.92	0.000289034	4227.213
9.23	0.0003054772	4227.759
9.54	0.0003224408	4228.306
9.85	0.000339609	4228.852
10.16	0.0003572954	4229.397
10.47	0.0003751748	4229.944
10.78	0.0003933127	4230.491
11.09	0.0004117375	4231.038
11.4	0.0004305847	4231.585
11.71	0.0004498518	4232.132
12.02	0.0004693796	4232.679
12.33	0.0004892444	4233.226
12.64	0.0005093769	4233.771
12.95	0.0005300831	4234.319
13.26	0.0005507724	4234.865
13.57	0.0005718155	4235.412
13.88	0.0005929348	4235.959
14.19	0.0006147326	4236.505
14.5	0.0006367717	4237.052
14.81	0.0006590142	4237.599
15.12	0.0006815132	4238.145
15.43	0.0007041768	4238.691
15.74	0.0007273216	4239.238
16.05	0.0007508012	4239.785
16.36	0.0007742922	4240.332
16.67	0.0007983898	4240.879
16.98	0.0008228006	4241.426
17.29	0.0008472902	4241.974
17.6	0.0008721953	4242.519
17.91	0.0008970579	4243.065
18.22	0.0009225408	4243.611
18.53	0.0009483206	4244.158
18.84	0.0009743663	4244.705
19.15	0.001000412	4245.252
19.46	0.001026805	4245.799
19.77	0.001052871	4246.413
20.08	0.001080084	4246.993
20.39	0.001107631	4247.54
20.7	0.001135514	4248.086
21.01	0.001163992	4248.633
21.32	0.001192388	4249.18
21.63	0.001221504	4249.728
21.94	0.001250367	4250.273
22.25	0.001280081	4250.82
22.56	0.001309826	4251.367
22.87	0.001340326	4251.914
23.18	0.001371107	4252.461
23.49	0.001402479	4253.008
23.8	0.001433933	4253.554
24.11	0.001466014	4254.102
24.42	0.001498353	4254.646
24.73	0.001530789	4255.194
25.04	0.001564261	4255.741
25.35	0.001597974	4256.288
25.66	0.001632243	4256.835
25.97	0.001667027	4257.382
26.28	0.001702238	4257.928
26.59	0.00173803	4258.474
26.9	0.001774253	4259.021
27.21	0.001810593	4259.567
27.52	0.001847911	4260.114
27.83	0.001885785	4260.661
28.14	0.001924207	4261.208
28.45	0.001962864	4261.755
28.76	0.002002354	4262.302
29.07	0.002042454	4262.849
29.38	0.002083257	4263.396
29.69	0.002124939	4263.942
30	0.002166429	4264.488
