voltage	current	time
2.42	0.002357831	15893.24
2.44	0.002630183	15893.79
2.46	0.002919981	15894.34
2.48	0.003236255	15894.88
2.5	0.003571267	15895.43
2.52	0.003942294	15895.98
2.54	0.004332344	15896.52
2.56	0.004760629	15897.07
2.58	0.005219885	15897.62
2.6	0.005715291	15898.17
2.62	0.006259783	15898.71
2.64	0.006833804	15899.26
2.66	0.007481246	15899.81
2.68	0.008164497	15900.35
2.7	0.008920842	15900.9
2.72	0.009741945	15901.45
2.74	0.01063472	15902.12
2.76	0.01161898	15902.69
2.78	0.01268088	15903.24
2.8	0.01386085	15903.79
2.82	0.0151239	15904.33
2.84	0.0165494	15904.88
2.86	0.01808226	15905.43
2.88	0.01976885	15905.97
2.9	0.02162211	15906.52
2.92	0.02361833	15907.07
2.94	0.02582465	15907.61
2.96	0.02820482	15908.16
2.98	0.03086378	15908.71
3	0.033677	15909.25
3.02	0.03680618	15909.8
3.04	0.04022305	15910.35
3.06	0.04383474	15910.9
3.08	0.04786202	15911.44
3.1	0.052098	15911.99
3.12	0.0567362	15912.54
3.14	0.06165734	15913.08
3.16	0.0669957	15913.63
3.18	0.07264381	15914.18
3.2	0.07873266	15914.73
3.22	0.08522179	15915.27
3.24	0.09196302	15915.82
3.26	0.0992398	15916.37
3.28	0.1058589	15916.98
3.3	0.1139363	15917.56
3.32	0.1222281	15918.11
3.34	0.1310383	15918.66
3.36	0.1403206	15919.2
3.38	0.1497345	15919.75
3.4	0.1597043	15920.3
3.42	0.1699253	15920.84
3.44	0.1806014	15921.39
3.46	0.1915402	15921.94
3.48	0.2030004	15922.48
3.5	0.2148082	15923.03
3.52	0.2267397	15923.58
3.54	0.2392095	15924.13
3.56	0.2517826	15924.67
3.58	0.2648639	15925.22
3.6	0.2780509	15925.77
3.62	0.2917048	15926.31
3.64	0.3054588	15926.86
3.66	0.3197069	15927.41
3.68	0.3341982	15927.96
3.7	0.3486991	15928.5
3.72	0.3636314	15929.05
3.74	0.3785209	15929.6
3.76	0.3938406	15930.14
3.78	0.4091939	15930.69
3.8	0.4250562	15931.24
3.82	0.4410979	15931.78
3.84	0.4571709	15932.33
3.86	0.4737149	15932.88
3.88	0.490177	15933.43
3.9	0.5070971	15933.97
3.92	0.5240018	15934.52
3.94	0.5413131	15935.07
3.96	0.5588629	15935.61
3.98	0.5762986	15936.16
4	0.5942799	15936.71
4.02	0.6119579	15937.25
4.04	0.6300728	15937.8
4.06	0.6480526	15938.35
4.08	0.6663401	15938.89
