voltage	current	time
-1	-0.116228	9573.427
-0.98	-0.1164819	9573.978
-0.96	-0.1163035	9574.524
-0.94	-0.1165077	9575.071
-0.92	-0.1163102	9575.618
-0.9	-0.1163406	9576.165
-0.88	-0.1162567	9576.711
-0.86	-0.1164554	9577.258
-0.84	-0.1165996	9577.806
-0.82	-0.1168085	9578.353
-0.8	-0.1166582	9578.899
-0.78	-0.1166895	9579.446
-0.76	-0.1165443	9579.993
-0.74	-0.1165202	9580.54
-0.72	-0.1166304	9581.087
-0.7	-0.1165244	9581.634
-0.68	-0.1164507	9582.181
-0.66	-0.1166494	9582.728
-0.64	-0.1166527	9583.274
-0.62	-0.1167641	9583.821
-0.6	-0.1168747	9584.368
-0.58	-0.1168349	9584.915
-0.56	-0.1173146	9585.462
-0.54	-0.1168452	9586.01
-0.52	-0.1166604	9586.557
-0.5	-0.1164018	9587.103
-0.48	-0.1165076	9587.65
-0.46	-0.116981	9588.197
-0.44	-0.1172551	9588.744
-0.42	-0.1174298	9589.293
-0.4	-0.11724	9589.839
-0.38	-0.1173227	9590.387
-0.36	-0.1170008	9590.934
-0.34	-0.1174522	9591.48
-0.32	-0.1174947	9592.027
-0.3	-0.1174209	9592.574
-0.28	-0.1170243	9593.121
-0.26	-0.1168941	9593.669
-0.24	-0.1172644	9594.216
-0.22	-0.1177466	9594.763
-0.2	-0.1176163	9595.31
-0.18	-0.117934	9595.857
-0.16	-0.1177395	9596.404
-0.14	-0.1176706	9596.952
-0.12	-0.1175332	9597.498
-0.1	-0.1173742	9598.046
-0.08	-0.1172105	9598.593
-0.06	-0.1174408	9599.14
-0.04	-0.1176931	9599.687
-0.02	-0.1175526	9600.233
0	-0.117812	9600.779
0.02	-0.1181227	9601.328
0.04	-0.1180925	9601.875
0.06	-0.1181006	9602.423
0.08	-0.1183131	9602.969
0.1	-0.1181512	9603.513
0.12	-0.1178859	9604.062
0.14	-0.1172353	9604.609
0.16	-0.1171645	9605.156
0.18	-0.1169667	9605.7
0.2	-0.1173923	9606.25
0.22	-0.117213	9606.798
0.24	-0.1169245	9607.345
0.26	-0.1167455	9607.892
0.28	-0.1164689	9608.438
0.3	-0.1160091	9608.985
0.32	-0.115257	9609.532
0.34	-0.114336	9610.079
0.36	-0.1127794	9610.626
0.38	-0.1106799	9611.173
0.4	-0.1071465	9611.721
0.42	-0.1020037	9612.268
0.44	-0.09321566	9612.881
0.46	-0.08072767	9613.46
0.48	-0.06344935	9614.008
0.5	-0.0405519	9614.554
0.52	-0.01353948	9615.102
0.54	0.01838201	9615.648
0.56	0.05319021	9616.195
0.58	0.09139337	9616.742
0.6	0.1307492	9617.356
0.62	0.1723636	9617.986
0.64	0.2161434	9618.533
0.66	0.2605648	9619.08
0.68	0.3067377	9619.677
0.7	0.353059	9620.223
0.72	0.4008762	9620.771
0.74	0.4485703	9621.317
0.76	0.4976114	9621.864
0.78	0.5470619	9622.411
0.8	0.596008	9622.958
0.82	0.6462015	9623.505
0.84	0.6961675	9624.053
0.86	0.7472903	9624.6
0.88	0.7978184	9625.146
0.9	0.8494295	9625.693
0.92	0.9013621	9626.24
0.94	0.9526737	9626.787
0.96	0.9999571	9627.334
0.98	0.9999593	9627.882
1	0.9999587	9628.425
1.02	0.9999594	9628.974
1.04	0.999967	9629.521
1.06	0.999967	9630.068
1.08	0.9999639	9630.614
1.1	0.9999635	9631.161
1.12	0.9999643	9631.709
1.14	0.9999648	9632.256
1.16	0.9999604	9632.803
1.18	0.9999651	9633.35
1.2	0.999963	9633.896
1.22	0.9999614	9634.443
1.24	0.9999543	9634.991
1.26	0.9999599	9635.538
1.28	0.9999618	9636.085
1.3	0.9999612	9636.632
1.32	0.9999639	9637.179
1.34	0.9999656	9637.726
1.36	0.9999626	9638.272
1.38	0.9999635	9638.819
1.4	0.9999639	9639.367
1.42	0.999966	9639.914
1.44	0.9999616	9640.461
1.46	0.9999613	9641.008
1.48	0.9999629	9641.555
1.5	0.9999658	9642.102
