voltage	current	time
-1	-0.4267741	8504.633
-0.98	-0.4278168	8505.183
-0.96	-0.4287965	8505.729
-0.94	-0.4283753	8506.277
-0.92	-0.4252283	8506.824
-0.9	-0.4268283	8507.536
-0.88	-0.4270593	8508.118
-0.86	-0.4273073	8508.665
-0.84	-0.4276704	8509.212
-0.82	-0.4276074	8509.759
-0.8	-0.4268836	8510.306
-0.78	-0.4273957	8510.853
-0.76	-0.4276469	8511.399
-0.74	-0.4266562	8511.946
-0.72	-0.4273168	8512.493
-0.7	-0.4279249	8513.04
-0.68	-0.4277139	8513.587
-0.66	-0.4283541	8514.134
-0.64	-0.4275575	8514.681
-0.62	-0.4281884	8515.228
-0.6	-0.4275827	8515.774
-0.58	-0.427917	8516.321
-0.56	-0.4283394	8516.868
-0.54	-0.4283488	8517.415
-0.52	-0.427894	8517.963
-0.5	-0.4279336	8518.51
-0.48	-0.4277598	8519.058
-0.46	-0.4281507	8519.604
-0.44	-0.4276138	8520.151
-0.42	-0.4285195	8520.699
-0.4	-0.4288261	8521.247
-0.38	-0.4293597	8521.794
-0.36	-0.4286849	8522.341
-0.34	-0.4288187	8522.888
-0.32	-0.429089	8523.435
-0.3	-0.4287304	8523.981
-0.28	-0.4289929	8524.528
-0.26	-0.4290249	8525.076
-0.24	-0.4290079	8525.623
-0.22	-0.4290676	8526.17
-0.2	-0.429238	8526.717
-0.18	-0.4284506	8527.264
-0.16	-0.4292545	8527.811
-0.14	-0.4286082	8528.358
-0.12	-0.4293899	8528.903
-0.1	-0.4292537	8529.451
-0.08	-0.4288735	8529.998
-0.06	-0.4281808	8530.545
-0.04	-0.4284679	8531.092
-0.02	-0.4285389	8531.639
0	-0.4289673	8532.186
0.02	-0.4297174	8532.732
0.04	-0.4296223	8533.278
0.06	-0.4296355	8533.826
0.08	-0.4289869	8534.372
0.1	-0.4283195	8534.918
0.12	-0.4282866	8535.466
0.14	-0.4271755	8536.013
0.16	-0.426015	8536.56
0.18	-0.4250579	8537.106
0.2	-0.4246268	8537.653
0.22	-0.4224265	8538.201
0.24	-0.4205934	8538.747
0.26	-0.4169601	8539.295
0.28	-0.4120772	8539.842
0.3	-0.4035852	8540.389
0.32	-0.3924026	8540.936
0.34	-0.3762539	8541.482
0.36	-0.3545574	8542.029
0.38	-0.3280286	8542.577
0.4	-0.2974491	8543.123
0.42	-0.2639031	8543.671
0.44	-0.2268611	8544.218
0.46	-0.1875404	8544.765
0.48	-0.1470833	8545.312
0.5	-0.1042221	8545.858
0.52	-0.05946927	8546.474
0.54	-0.0145231	8547.054
0.56	0.03103076	8547.601
0.58	0.07836124	8548.147
0.6	0.1250552	8548.762
0.62	0.1723255	8549.342
0.64	0.2213256	8549.889
0.66	0.2698521	8550.436
0.68	0.3197751	8550.982
0.7	0.3691038	8551.529
0.72	0.4196301	8552.076
0.74	0.4696616	8552.624
0.76	0.5207688	8553.171
0.78	0.5719247	8553.718
0.8	0.6220788	8554.265
0.82	0.6738153	8554.813
0.84	0.7249314	8555.359
0.86	0.7770922	8555.906
0.88	0.8285521	8556.453
0.9	0.8812861	8557
0.92	0.9339955	8557.546
0.94	0.9862247	8558.094
0.96	0.9999554	8558.641
0.98	0.9999518	8559.188
1	0.9999581	8559.732
