voltage	current	time
-1	-0.002152455	15589.69
-0.976	-0.002144808	15590.27
-0.952	-0.002141967	15590.82
-0.928	-0.002137111	15591.36
-0.904	-0.00214059	15591.91
-0.88	-0.002139291	15592.46
-0.856	-0.00213975	15593
-0.832	-0.001116077	15593.55
-0.808	-0.0006644687	15594.17
-0.784	-0.002250845	15594.88
-0.76	-0.002241925	15595.44
-0.736	-0.00224069	15595.99
-0.712	-0.00223758	15596.53
-0.688	-0.002237402	15597.08
-0.664	-0.002230627	15597.63
-0.64	-0.002227898	15598.17
-0.616	-0.002229579	15598.72
-0.592	-0.002222651	15599.27
-0.568	-0.002222082	15599.82
-0.544	-0.002223384	15600.36
-0.52	-0.002219684	15600.91
-0.496	-0.002222551	15601.46
-0.472	-0.002215067	15602
-0.448	-0.002213489	15602.55
-0.424	-0.002212697	15603.1
-0.4	-0.002206191	15603.65
-0.376	-0.002207278	15604.19
-0.352	-0.002203618	15604.74
-0.328	-0.002206251	15605.29
-0.304	-0.002202687	15605.83
-0.28	-0.002198377	15606.38
-0.256	-0.002193559	15606.93
-0.232	-0.00219152	15607.47
-0.208	-0.002183588	15608.02
-0.184	-0.002180974	15608.57
-0.16	-0.002177488	15609.12
-0.136	-0.002170759	15609.66
-0.112	-0.002163847	15610.21
-0.088	-0.002158892	15610.76
-0.064	-0.002156853	15611.3
-0.04	-0.002154423	15611.85
-0.016	-0.002141596	15612.4
0.008	-0.002132814	15612.94
0.032	-0.002122402	15613.49
0.056	-0.00211246	15614.04
0.08	-0.002103605	15614.59
0.104	-0.002092384	15615.13
0.128	-0.00208735	15615.68
0.152	-0.002078196	15616.23
0.176	-0.002069576	15616.77
0.2	-0.002059232	15617.32
0.224	-0.002049918	15617.87
0.248	-0.002037362	15618.42
0.272	-0.002025988	15618.96
0.296	-0.002016299	15619.51
0.32	-0.00200138	15620.06
0.344	-0.001994431	15620.6
0.368	-0.001979025	15621.15
0.392	-0.001969986	15621.7
